Nome_Serie,Data_1_org_SAR,Data_2_org_SAR,Data_3_org_SAR,Data_4_org_SAR,Lat_Centro_SAR,Lon_Centro_SAR,EPSG_SAR,Data_1_org_OPT,Data_2_org_OPT,Data_3_org_OPT,Data_4_org_OPT,Lat_Centro_OPT,Lon_Centro_OPT,MGRS_Tile_OPT,EPSG_OPT,Motivo_Scarto,target_month
EMSR229_5_15RUP_x370985_y3343935,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,30.208737479911413,-94.32717597805484,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,30.208737479911413,-94.32717597805484,15RUP,EPSG:32615,< 2015,9
EMSR229_5_15RUP_x373545_y3302975,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,29.83945255431012,-94.29576877573112,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,29.83945255431012,-94.29576877573112,15RUP,EPSG:32615,< 2015,6
EMSR229_5_15RUP_x373545_y3308095,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,29.885647659834444,-94.2963658249108,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,29.885647659834444,-94.2963658249108,15RUP,EPSG:32615,< 2015,4
EMSR229_5_15RUP_x373545_y3305535,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,29.86255014886952,-94.29606712677284,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,29.86255014886952,-94.29606712677284,15RUP,EPSG:32615,< 2015,8
EMSR229_5_15RUP_x373545_y3300415,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,29.81635487619771,-94.2954707714507,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,29.81635487619771,-94.2954707714507,15RUP,EPSG:32615,< 2015,5
EMSR229_5_15RUP_x373545_y3318335,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,29.97803686692148,-94.29756409514624,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,29.97803686692148,-94.29756409514624,15RUP,EPSG:32615,< 2015,4
EMSR229_5_15RUP_x373545_y3320895,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,30.00113395929356,-94.29786453381108,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,30.00113395929356,-94.29786453381108,15RUP,EPSG:32615,< 2015,12
EMSR229_5_15RUP_x373545_y3333695,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,30.11661816269708,-94.29937197070086,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,30.11661816269708,-94.29937197070086,15RUP,EPSG:32615,< 2015,12
EMSR229_5_15RUP_x373545_y3326015,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,30.04732789246959,-94.2984664588351,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,30.04732789246959,-94.2984664588351,15RUP,EPSG:32615,< 2015,6
EMSR229_5_15RUP_x373545_y3323455,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,30.024230967823293,-94.29816532159435,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,30.024230967823293,-94.29816532159435,15RUP,EPSG:32615,< 2015,2
EMSR229_5_15RUP_x373545_y3336255,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,30.139714751399133,-94.29967450917312,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,30.139714751399133,-94.29967450917312,15RUP,EPSG:32615,< 2015,8
EMSR229_5_15RUP_x373545_y3331135,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,30.0935214899475,-94.29906978304788,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,30.0935214899475,-94.29906978304788,15RUP,EPSG:32615,< 2015,12
EMSR229_5_15RUP_x373545_y3338815,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,30.16281125601277,-94.2999773988066,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,30.16281125601277,-94.2999773988066,15RUP,EPSG:32615,< 2015,4
EMSR229_5_15RUP_x373545_y3313215,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,29.931842430815173,-94.29696426381864,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,29.931842430815173,-94.29696426381864,15RUP,EPSG:32615,< 2015,7
EMSR229_5_15RUP_x376105_y3305535,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,29.86280768961392,-94.26956732622403,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,29.86280768961392,-94.26956732622403,15RUP,EPSG:32615,< 2015,1
EMSR229_5_15RUP_x376105_y3310655,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,29.909003106590323,-94.27015285636492,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,29.909003106590323,-94.27015285636492,15RUP,EPSG:32615,< 2015,10
EMSR229_5_15RUP_x373545_y3310655,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,29.908745087163453,-94.29666487048068,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,29.908745087163453,-94.29666487048068,15RUP,EPSG:32615,< 2015,6
EMSR229_5_15RUP_x376105_y3302975,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,29.8397098558748,-94.2692750713284,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,29.8397098558748,-94.2692750713284,15RUP,EPSG:32615,< 2015,12
EMSR229_5_15RUP_x376105_y3308095,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,29.885905439866185,-94.26985992112662,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,29.885905439866185,-94.26985992112662,15RUP,EPSG:32615,< 2015,3
EMSR229_5_15RUP_x376105_y3300415,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,29.816611938690148,-94.26898315611147,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,29.816611938690148,-94.26898315611147,15RUP,EPSG:32615,< 2015,6
EMSR229_5_15RUP_x373545_y3328575,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,30.07042473319133,-94.29876794587288,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,30.07042473319133,-94.29876794587288,15RUP,EPSG:32615,< 2015,7
EMSR229_5_15RUP_x376105_y3313215,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,29.9321006897451,-94.2704461322682,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,29.9321006897451,-94.2704461322682,15RUP,EPSG:32615,< 2015,5
EMSR229_5_15RUP_x376105_y3320895,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,30.00139293738177,-94.27132800726952,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,30.00139293738177,-94.27132800726952,15RUP,EPSG:32615,< 2015,4
EMSR229_5_15RUP_x376105_y3323455,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,30.024490185847835,-94.27162264913709,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,30.024490185847835,-94.27162264913709,15RUP,EPSG:32615,< 2015,3
EMSR229_5_15RUP_x373545_y3343935,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,30.209004012811423,-94.30058423292758,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,30.209004012811423,-94.30058423292758,15RUP,EPSG:32615,< 2015,4
EMSR229_5_15RUP_x376105_y3331135,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,30.09378142843375,-94.27250862999055,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,30.09378142843375,-94.27250862999055,15RUP,EPSG:32615,< 2015,5
EMSR229_5_15RUP_x376105_y3326015,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,30.04758735053913,-94.27191763332456,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,30.04758735053913,-94.27191763332456,15RUP,EPSG:32615,< 2015,6
EMSR229_5_15RUP_x376105_y3328575,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,30.070684431414737,-94.27221296016464,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,30.070684431414737,-94.27221296016464,15RUP,EPSG:32615,< 2015,2
EMSR229_5_15RUP_x376105_y3318335,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,29.97829560518193,-94.2710337073898,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,29.97829560518193,-94.2710337073898,15RUP,EPSG:32615,< 2015,2
EMSR229_5_15RUP_x376105_y3336255,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,30.13997517073872,-94.2731009999356,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,30.13997517073872,-94.2731009999356,15RUP,EPSG:32615,< 2015,8
EMSR229_5_15RUP_x376105_y3338815,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,30.163071915943146,-94.273397700724,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,30.163071915943146,-94.273397700724,15RUP,EPSG:32615,< 2015,5
EMSR229_5_15RUP_x376105_y3341375,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,30.18616857712789,-94.2736947458368,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,30.18616857712789,-94.2736947458368,15RUP,EPSG:32615,< 2015,7
EMSR229_5_15RUP_x378665_y3308095,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,29.886157897571945,-94.24335367700684,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,29.886157897571945,-94.24335367700684,15RUP,EPSG:32615,< 2015,12
EMSR229_5_15RUP_x378665_y3305535,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,29.86305991297167,-94.2430671856684,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,29.86305991297167,-94.2430671856684,15RUP,EPSG:32615,< 2015,9
EMSR229_5_15RUP_x376105_y3343935,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,30.209265154252364,-94.27399213561006,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,30.209265154252364,-94.27399213561006,15RUP,EPSG:32615,< 2015,10
EMSR229_5_15RUP_x376105_y3315775,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,29.95519818928935,-94.27073974916634,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,29.95519818928935,-94.27073974916634,15RUP,EPSG:32615,< 2015,12
EMSR229_5_15RUP_x378665_y3300415,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,29.816863693667976,-94.24249520142124,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,29.816863693667976,-94.24249520142124,15RUP,EPSG:32615,< 2015,8
EMSR229_5_15RUP_x378665_y3310655,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,29.90925579874965,-94.24364050158422,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,29.90925579874965,-94.24364050158422,15RUP,EPSG:32615,< 2015,4
EMSR229_5_15RUP_x378665_y3302975,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,29.83996184498996,-94.242781027247,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,29.83996184498996,-94.242781027247,15RUP,EPSG:32615,< 2015,7
EMSR229_5_15RUP_x378665_y3313215,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,29.9323536164637,-94.24392765972296,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,29.9323536164637,-94.24392765972296,15RUP,EPSG:32615,< 2015,6
EMSR229_5_15RUP_x378665_y3315775,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,29.95545135067308,-94.24421515174612,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,29.95545135067308,-94.24421515174612,15RUP,EPSG:32615,< 2015,7
EMSR229_5_15RUP_x378665_y3323455,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,30.024744051863603,-94.24507963435995,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,30.024744051863603,-94.24507963435995,15RUP,EPSG:32615,< 2015,6
EMSR229_5_15RUP_x378665_y3331135,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,30.094036000039647,-94.24594713361373,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,30.094036000039647,-94.24594713361373,15RUP,EPSG:32615,< 2015,3
EMSR229_5_15RUP_x378665_y3328575,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,30.07093876771722,-94.24565763147068,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,30.07093876771722,-94.24565763147068,15RUP,EPSG:32615,< 2015,10
EMSR229_5_15RUP_x378665_y3318335,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,29.978549001336805,-94.24450297797718,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,29.978549001336805,-94.24450297797718,15RUP,EPSG:32615,< 2015,5
EMSR229_5_15RUP_x378665_y3320895,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,30.001646568413943,-94.24479113874024,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,30.001646568413943,-94.24479113874024,15RUP,EPSG:32615,< 2015,9
EMSR229_5_15RUP_x378665_y3326015,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,30.04784145164496,-94.24536846516156,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,30.04784145164496,-94.24536846516156,15RUP,EPSG:32615,< 2015,4
EMSR229_5_15RUP_x378665_y3336255,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,30.14023021327231,-94.24652714670924,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,30.14023021327231,-94.24652714670924,15RUP,EPSG:32615,< 2015,10
EMSR229_5_15RUP_x378665_y3333695,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,30.117133148571547,-94.24623697191744,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,30.117133148571547,-94.24623697191744,15RUP,EPSG:32615,< 2015,3
EMSR229_5_15RUP_x378665_y3341375,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,30.186424091018004,-94.24710850706953,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,30.186424091018004,-94.24710850706953,15RUP,EPSG:32615,< 2015,2
EMSR229_5_15RUP_x378665_y3338815,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,30.163327194101303,-94.24681765831713,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,30.163327194101303,-94.24681765831713,15RUP,EPSG:32615,< 2015,3
EMSR229_5_15RUP_x378665_y3346495,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,30.2326176329526,-94.2476912173248,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,30.2326176329526,-94.2476912173248,15RUP,EPSG:32615,< 2015,5
EMSR229_5_15RUP_x381225_y3308095,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,29.886405032708826,-94.21684709964823,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,29.886405032708826,-94.21684709964823,15RUP,EPSG:32615,< 2015,1
EMSR229_5_15RUP_x381225_y3305535,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,29.86330681870018,-94.21656671219584,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,29.86330681870018,-94.21656671219584,15RUP,EPSG:32615,< 2015,3
EMSR229_5_15RUP_x381225_y3300415,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,29.817110140889177,-94.21600691445629,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,29.817110140889177,-94.21600691445629,15RUP,EPSG:32615,< 2015,7
EMSR229_5_15RUP_x381225_y3302975,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,29.840208521413288,-94.21628665057004,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,29.840208521413288,-94.21628665057004,15RUP,EPSG:32615,< 2015,4
EMSR229_5_15RUP_x381225_y3315775,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,29.95569917465568,-94.21769022011806,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,29.95569917465568,-94.21769022011806,15RUP,EPSG:32615,< 2015,7
EMSR229_5_15RUP_x381225_y3313215,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,29.93260121072748,-94.21740885329346,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,29.93260121072748,-94.21740885329346,15RUP,EPSG:32615,< 2015,3
EMSR229_5_15RUP_x381225_y3310655,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,29.90950316339824,-94.21712781324224,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,29.90950316339824,-94.21712781324224,15RUP,EPSG:32615,< 2015,9
EMSR229_5_15RUP_x381225_y3318335,2017-06-25T00:18:33.478744Z,2017-07-31T00:18:35.554783Z,2017-09-05T00:18:37.155898Z,2017-09-29T00:18:37.922334Z,29.978797055142003,-94.21797191403265,EPSG:32615,2017-07-08T16:53:09.027000Z,2017-07-28T16:48:59.027000Z,2017-09-06T16:48:49.027000Z,2017-10-01T16:53:11.026000Z,29.978797055142003,-94.21797191403265,15RUP,EPSG:32615,< 2015,7
