Nome_Serie,Data_1_org_SAR,Data_2_org_SAR,Data_3_org_SAR,Data_4_org_SAR,Lat_Centro_SAR,Lon_Centro_SAR,EPSG_SAR,Data_1_org_OPT,Data_2_org_OPT,Data_3_org_OPT,Data_4_org_OPT,Lat_Centro_OPT,Lon_Centro_OPT,MGRS_Tile_OPT,EPSG_OPT,Data_1_SAR,ID_1_SAR,Data_1_OPT,ID_1_OPT,Data_2_SAR,ID_2_SAR,Data_2_OPT,ID_2_OPT,Data_3_SAR,ID_3_SAR,Data_3_OPT,ID_3_OPT,Data_4_SAR,ID_4_SAR,Data_4_OPT,ID_4_OPT,Anni_Offset
EMSR773_1_30SYJ_x731275_y4345045,2024-09-26T06:02:44.086192Z,2024-10-19T18:03:08.670225Z,2024-11-12T18:03:07.866881Z,2024-12-06T18:03:06.144752Z,39.21209118047162,-0.3065504207919495,EPSG:32631,2024-09-26T10:48:11.024000Z,2024-10-26T10:51:31.024000Z,2024-10-31T10:51:09.024000Z,2024-12-15T10:54:51.024000Z,39.21209118047162,-0.3065504207919495,30SYJ,EPSG:32630,2020-09-17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200917T175422_20200917T175447_034402_040042_E9EE,2020-09-27,COPERNICUS/S2_SR_HARMONIZED/20200927T105031_20200927T105412_T30SYJ,2020-10-16,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201016T180243_20201016T180308_034825_040F23_7009,2020-10-17,COPERNICUS/S2_SR_HARMONIZED/20201017T105041_20201017T105446_T30SYJ,2020-11-09,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201109T180242_20201109T180307_035175_041B34_055D,2020-11-11,COPERNICUS/S2_SR_HARMONIZED/20201111T105259_20201111T105301_T31SBD,2020-12-03,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201203T180242_20201203T180307_035525_04274D_114F,2020-12-26,COPERNICUS/S2_SR_HARMONIZED/20201226T105451_20201226T105446_T31SBD,4
EMSR773_1_30SYJ_x733835_y4301525,2024-09-26T06:02:44.086192Z,2024-10-19T18:03:08.670225Z,2024-11-12T18:03:07.866881Z,2024-12-06T18:03:06.144752Z,38.81967035793252,-0.2919245397779151,EPSG:32631,2024-09-26T10:48:11.024000Z,2024-10-26T10:51:31.024000Z,2024-10-31T10:51:09.024000Z,2024-12-15T10:54:51.024000Z,38.81967035793252,-0.2919245397779151,30SYJ,EPSG:32630,2023-09-19,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230919T180259_20230919T180324_050400_0611A2_C639,2023-09-22,COPERNICUS/S2_SR_HARMONIZED/20230922T104741_20230922T105013_T30SYJ,2023-10-13,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231013T180259_20231013T180324_050750_061D9E_33DA,2023-10-17,COPERNICUS/S2_SR_HARMONIZED/20231017T104939_20231017T105414_T31SBD,2023-11-06,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231106T180259_20231106T180324_051100_062994_EF6C,2023-11-06,COPERNICUS/S2_SR_HARMONIZED/20231106T105139_20231106T105820_T30SYJ,2023-11-30,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231130T180258_20231130T180323_051450_06359D_EE5B,2023-12-11,COPERNICUS/S2_SR_HARMONIZED/20231211T105431_20231211T105433_T30SYJ,1
EMSR773_1_30SYJ_x731275_y4360405,2024-09-26T06:02:44.086192Z,2024-10-19T18:03:08.670225Z,2024-11-12T18:03:07.866881Z,2024-12-06T18:03:06.144752Z,39.35034535344665,-0.301246608426175,EPSG:32631,2024-09-26T10:48:11.024000Z,2024-10-26T10:51:31.024000Z,2024-10-31T10:51:09.024000Z,2024-12-15T10:54:51.024000Z,39.35034535344665,-0.301246608426175,30SYJ,EPSG:32630,2020-09-17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200917T175447_20200917T175512_034402_040042_FF4D,2020-09-27,COPERNICUS/S2_SR_HARMONIZED/20200927T105031_20200927T105412_T30SYJ,2020-10-16,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201016T180243_20201016T180308_034825_040F23_7009,2020-10-17,COPERNICUS/S2_SR_HARMONIZED/20201017T105041_20201017T105446_T31SBD,2020-11-09,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201109T180242_20201109T180307_035175_041B34_055D,2020-11-11,COPERNICUS/S2_SR_HARMONIZED/20201111T105259_20201111T105301_T31SBD,2020-12-03,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201203T180242_20201203T180307_035525_04274D_114F,2020-12-26,COPERNICUS/S2_SR_HARMONIZED/20201226T105451_20201226T105446_T31SBD,4
EMSR773_1_30SYJ_x733835_y4306645,2024-09-26T06:02:44.086192Z,2024-10-19T18:03:08.670225Z,2024-11-12T18:03:07.866881Z,2024-12-06T18:03:06.144752Z,38.86575806525192,-0.2901757090226974,EPSG:32631,2024-09-26T10:48:11.024000Z,2024-10-26T10:51:31.024000Z,2024-10-31T10:51:09.024000Z,2024-12-15T10:54:51.024000Z,38.86575806525192,-0.2901757090226974,30SYJ,EPSG:32630,2023-09-19,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230919T180259_20230919T180324_050400_0611A2_C639,2023-09-22,COPERNICUS/S2_SR_HARMONIZED/20230922T104741_20230922T105013_T30SYJ,2023-10-13,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231013T180259_20231013T180324_050750_061D9E_33DA,2023-10-17,COPERNICUS/S2_SR_HARMONIZED/20231017T104939_20231017T105414_T30SYJ,2023-11-06,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231106T180259_20231106T180324_051100_062994_EF6C,2023-11-11,COPERNICUS/S2_SR_HARMONIZED/20231111T105301_20231111T105527_T30SYJ,2023-11-30,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231130T180258_20231130T180323_051450_06359D_EE5B,2023-12-16,COPERNICUS/S2_SR_HARMONIZED/20231216T105349_20231216T105350_T31SBD,1
EMSR773_1_30SYJ_x731275_y4373205,2024-09-26T06:02:44.086192Z,2024-10-19T18:03:08.670225Z,2024-11-12T18:03:07.866881Z,2024-12-06T18:03:06.144752Z,39.46555418725934,-0.2967987898511829,EPSG:32631,2024-09-26T10:48:11.024000Z,2024-10-26T10:51:31.024000Z,2024-10-31T10:51:09.024000Z,2024-12-15T10:54:51.024000Z,39.46555418725934,-0.2967987898511829,30SYJ,EPSG:32630,2022-09-18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220918T061015_20220918T061040_045055_056227_8BC8,2022-09-22,COPERNICUS/S2_SR_HARMONIZED/20220922T104649_20220922T104952_T31SBD,2022-10-12,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221012T061015_20221012T061040_045405_056DEA_079F,2022-10-17,COPERNICUS/S2_SR_HARMONIZED/20221017T105041_20221017T105314_T31SBD,2022-11-05,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221105T061015_20221105T061040_045755_0578FD_F2AE,2022-11-06,COPERNICUS/S2_SR_HARMONIZED/20221106T105241_20221106T105515_T31SBD,2022-11-29,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221129T061015_20221129T061040_046105_0584D5_0F75,2022-12-16,COPERNICUS/S2_SR_HARMONIZED/20221216T105441_20221216T105741_T31SBD,2
EMSR773_1_30SYJ_x731275_y4368085,2024-09-26T06:02:44.086192Z,2024-10-19T18:03:08.670225Z,2024-11-12T18:03:07.866881Z,2024-12-06T18:03:06.144752Z,39.41947097884727,-0.2985809806724198,EPSG:32631,2024-09-26T10:48:11.024000Z,2024-10-26T10:51:31.024000Z,2024-10-31T10:51:09.024000Z,2024-12-15T10:54:51.024000Z,39.41947097884727,-0.2985809806724198,30SYJ,EPSG:32630,2022-09-18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220918T061015_20220918T061040_045055_056227_8BC8,2022-09-27,COPERNICUS/S2_SR_HARMONIZED/20220927T104821_20220927T104947_T30SYJ,2022-10-12,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221012T061015_20221012T061040_045405_056DEA_079F,2022-10-17,COPERNICUS/S2_SR_HARMONIZED/20221017T105041_20221017T105314_T31SBD,2022-11-05,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221105T061015_20221105T061040_045755_0578FD_F2AE,2022-11-06,COPERNICUS/S2_SR_HARMONIZED/20221106T105241_20221106T105515_T30SYJ,2022-11-29,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221129T061015_20221129T061040_046105_0584D5_0F75,2022-12-16,COPERNICUS/S2_SR_HARMONIZED/20221216T105441_20221216T105741_T30SYJ,2
EMSR773_1_30SYJ_x731275_y4383445,2024-09-26T06:02:44.086192Z,2024-10-19T18:03:08.670225Z,2024-11-12T18:03:07.866881Z,2024-12-06T18:03:06.144752Z,39.557719302236215,-0.2932221079970314,EPSG:32631,2024-09-26T10:48:11.024000Z,2024-10-26T10:51:31.024000Z,2024-10-31T10:51:09.024000Z,2024-12-15T10:54:51.024000Z,39.557719302236215,-0.2932221079970314,30SYJ,EPSG:32630,2022-09-18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220918T061015_20220918T061040_045055_056227_8BC8,2022-09-22,COPERNICUS/S2_SR_HARMONIZED/20220922T104649_20220922T104952_T31SBD,2022-10-12,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221012T061015_20221012T061040_045405_056DEA_079F,2022-10-17,COPERNICUS/S2_SR_HARMONIZED/20221017T105041_20221017T105314_T30SYJ,2022-11-05,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221105T061015_20221105T061040_045755_0578FD_F2AE,2022-11-06,COPERNICUS/S2_SR_HARMONIZED/20221106T105241_20221106T105515_T31SBD,2022-11-29,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221129T061015_20221129T061040_046105_0584D5_0F75,2022-12-16,COPERNICUS/S2_SR_HARMONIZED/20221216T105441_20221216T105741_T31SBD,2
EMSR773_1_30SYJ_x731275_y4370645,2024-09-26T06:02:44.086192Z,2024-10-19T18:03:08.670225Z,2024-11-12T18:03:07.866881Z,2024-12-06T18:03:06.144752Z,39.442512637264656,-0.297690396688809,EPSG:32631,2024-09-26T10:48:11.024000Z,2024-10-26T10:51:31.024000Z,2024-10-31T10:51:09.024000Z,2024-12-15T10:54:51.024000Z,39.442512637264656,-0.297690396688809,30SYJ,EPSG:32630,2022-09-18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220918T061015_20220918T061040_045055_056227_8BC8,2022-09-27,COPERNICUS/S2_SR_HARMONIZED/20220927T104821_20220927T104947_T30SYJ,2022-10-12,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221012T061015_20221012T061040_045405_056DEA_079F,2022-10-17,COPERNICUS/S2_SR_HARMONIZED/20221017T105041_20221017T105314_T31SBD,2022-11-05,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221105T061015_20221105T061040_045755_0578FD_F2AE,2022-11-06,COPERNICUS/S2_SR_HARMONIZED/20221106T105241_20221106T105515_T30SYJ,2022-11-29,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221129T061015_20221129T061040_046105_0584D5_0F75,2022-12-16,COPERNICUS/S2_SR_HARMONIZED/20221216T105441_20221216T105741_T30SYJ,2
EMSR773_1_30SYJ_x731275_y4357845,2024-09-26T06:02:44.086192Z,2024-10-19T18:03:08.670225Z,2024-11-12T18:03:07.866881Z,2024-12-06T18:03:06.144752Z,39.32730326172631,-0.3021331139086309,EPSG:32631,2024-09-26T10:48:11.024000Z,2024-10-26T10:51:31.024000Z,2024-10-31T10:51:09.024000Z,2024-12-15T10:54:51.024000Z,39.32730326172631,-0.3021331139086309,30SYJ,EPSG:32630,2020-09-17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200917T175447_20200917T175512_034402_040042_FF4D,2020-09-27,COPERNICUS/S2_SR_HARMONIZED/20200927T105031_20200927T105412_T30SYJ,2020-10-16,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201016T180243_20201016T180308_034825_040F23_7009,2020-10-17,COPERNICUS/S2_SR_HARMONIZED/20201017T105041_20201017T105446_T30SYJ,2020-11-09,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201109T180242_20201109T180307_035175_041B34_055D,2020-11-11,COPERNICUS/S2_SR_HARMONIZED/20201111T105259_20201111T105301_T30SYJ,2020-12-03,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201203T180242_20201203T180307_035525_04274D_114F,2020-12-26,COPERNICUS/S2_SR_HARMONIZED/20201226T105451_20201226T105446_T31SBD,4
EMSR773_1_30SYJ_x733835_y4329685,2024-09-26T06:02:44.086192Z,2024-10-19T18:03:08.670225Z,2024-11-12T18:03:07.866881Z,2024-12-06T18:03:06.144752Z,39.07314740738431,-0.2822562235880146,EPSG:32631,2024-09-26T10:48:11.024000Z,2024-10-26T10:51:31.024000Z,2024-10-31T10:51:09.024000Z,2024-12-15T10:54:51.024000Z,39.07314740738431,-0.2822562235880146,30SYJ,EPSG:32630,2023-09-19,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230919T180259_20230919T180324_050400_0611A2_C639,2023-09-22,COPERNICUS/S2_SR_HARMONIZED/20230922T104741_20230922T105013_T30SYJ,2023-10-13,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231013T180259_20231013T180324_050750_061D9E_33DA,2023-10-17,COPERNICUS/S2_SR_HARMONIZED/20231017T104939_20231017T105414_T31SBD,2023-11-06,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231106T180259_20231106T180324_051100_062994_EF6C,2023-11-06,COPERNICUS/S2_SR_HARMONIZED/20231106T105139_20231106T105820_T30SYJ,2023-11-30,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231130T180258_20231130T180323_051450_06359D_EE5B,2023-12-11,COPERNICUS/S2_SR_HARMONIZED/20231211T105431_20231211T105433_T30SYJ,1
EMSR773_1_30SYJ_x733835_y4296405,2024-09-26T06:02:44.086192Z,2024-10-19T18:03:08.670225Z,2024-11-12T18:03:07.866881Z,2024-12-06T18:03:06.144752Z,38.77358221972118,-0.2936693722583082,EPSG:32631,2024-09-26T10:48:11.024000Z,2024-10-26T10:51:31.024000Z,2024-10-31T10:51:09.024000Z,2024-12-15T10:54:51.024000Z,38.77358221972118,-0.2936693722583082,30SYJ,EPSG:32630,2022-09-18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220918T061040_20220918T061105_045055_056227_2DCF,2022-09-27,COPERNICUS/S2_SR_HARMONIZED/20220927T104821_20220927T104947_T30SYH,2022-10-12,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221012T061040_20221012T061105_045405_056DEA_C6B7,2022-10-17,COPERNICUS/S2_SR_HARMONIZED/20221017T105041_20221017T105314_T30SYH,2022-11-05,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221105T061040_20221105T061105_045755_0578FD_60CA,2022-11-06,COPERNICUS/S2_SR_HARMONIZED/20221106T105241_20221106T105515_T30SYH,2022-11-29,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221129T061040_20221129T061105_046105_0584D5_8E74,2022-12-16,COPERNICUS/S2_SR_HARMONIZED/20221216T105441_20221216T105741_T30SYH,2
EMSR773_1_30SYJ_x733835_y4327125,2024-09-26T06:02:44.086192Z,2024-10-19T18:03:08.670225Z,2024-11-12T18:03:07.866881Z,2024-12-06T18:03:06.144752Z,39.05010457925629,-0.2831402031529021,EPSG:32631,2024-09-26T10:48:11.024000Z,2024-10-26T10:51:31.024000Z,2024-10-31T10:51:09.024000Z,2024-12-15T10:54:51.024000Z,39.05010457925629,-0.2831402031529021,30SYJ,EPSG:32630,2023-09-19,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230919T180259_20230919T180324_050400_0611A2_C639,2023-09-22,COPERNICUS/S2_SR_HARMONIZED/20230922T104741_20230922T105013_T30SYJ,2023-10-13,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231013T180259_20231013T180324_050750_061D9E_33DA,2023-10-17,COPERNICUS/S2_SR_HARMONIZED/20231017T104939_20231017T105414_T31SBD,2023-11-06,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231106T180259_20231106T180324_051100_062994_EF6C,2023-11-06,COPERNICUS/S2_SR_HARMONIZED/20231106T105139_20231106T105820_T30SYJ,2023-11-30,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231130T180258_20231130T180323_051450_06359D_EE5B,2023-12-06,COPERNICUS/S2_SR_HARMONIZED/20231206T105339_20231206T105804_T30SYJ,1
EMSR773_1_30SYJ_x733835_y4334805,2024-09-26T06:02:44.086192Z,2024-10-19T18:03:08.670225Z,2024-11-12T18:03:07.866881Z,2024-12-06T18:03:06.144752Z,39.11923273912311,-0.2804852229796188,EPSG:32631,2024-09-26T10:48:11.024000Z,2024-10-26T10:51:31.024000Z,2024-10-31T10:51:09.024000Z,2024-12-15T10:54:51.024000Z,39.11923273912311,-0.2804852229796188,30SYJ,EPSG:32630,2022-09-18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220918T061040_20220918T061105_045055_056227_2DCF,2022-09-27,COPERNICUS/S2_SR_HARMONIZED/20220927T104821_20220927T104947_T30SYJ,2022-10-12,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221012T061040_20221012T061105_045405_056DEA_C6B7,2022-10-17,COPERNICUS/S2_SR_HARMONIZED/20221017T105041_20221017T105314_T30SYJ,2022-11-05,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221105T061040_20221105T061105_045755_0578FD_60CA,2022-11-06,COPERNICUS/S2_SR_HARMONIZED/20221106T105241_20221106T105515_T30SYJ,2022-11-29,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221129T061040_20221129T061105_046105_0584D5_8E74,2022-12-16,COPERNICUS/S2_SR_HARMONIZED/20221216T105441_20221216T105741_T30SYJ,2
EMSR773_1_30SYJ_x733835_y4319445,2024-09-26T06:02:44.086192Z,2024-10-19T18:03:08.670225Z,2024-11-12T18:03:07.866881Z,2024-12-06T18:03:06.144752Z,38.98097544631263,-0.2857860741160851,EPSG:32631,2024-09-26T10:48:11.024000Z,2024-10-26T10:51:31.024000Z,2024-10-31T10:51:09.024000Z,2024-12-15T10:54:51.024000Z,38.98097544631263,-0.2857860741160851,30SYJ,EPSG:32630,2020-09-17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200917T175422_20200917T175447_034402_040042_E9EE,2020-09-27,COPERNICUS/S2_SR_HARMONIZED/20200927T105031_20200927T105412_T30SYJ,2020-10-16,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201016T180243_20201016T180308_034825_040F23_7009,2020-10-17,COPERNICUS/S2_SR_HARMONIZED/20201017T105041_20201017T105446_T30SYJ,2020-11-09,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201109T180242_20201109T180307_035175_041B34_055D,2020-11-11,COPERNICUS/S2_SR_HARMONIZED/20201111T105259_20201111T105301_T30SYJ,2020-12-03,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201203T180242_20201203T180307_035525_04274D_114F,2020-12-06,COPERNICUS/S2_SR_HARMONIZED/20201206T105431_20201206T105440_T30SYJ,4
EMSR773_1_30SYJ_x733835_y4309205,2024-09-26T06:02:44.086192Z,2024-10-19T18:03:08.670225Z,2024-11-12T18:03:07.866881Z,2024-12-06T18:03:06.144752Z,38.888801757227775,-0.2892997911756415,EPSG:32631,2024-09-26T10:48:11.024000Z,2024-10-26T10:51:31.024000Z,2024-10-31T10:51:09.024000Z,2024-12-15T10:54:51.024000Z,38.888801757227775,-0.2892997911756415,30SYJ,EPSG:32630,2020-09-17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200917T175422_20200917T175447_034402_040042_E9EE,2020-09-27,COPERNICUS/S2_SR_HARMONIZED/20200927T105031_20200927T105412_T30SYJ,2020-10-16,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201016T180243_20201016T180308_034825_040F23_7009,2020-10-17,COPERNICUS/S2_SR_HARMONIZED/20201017T105041_20201017T105446_T30SYJ,2020-11-09,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201109T180242_20201109T180307_035175_041B34_055D,2020-11-11,COPERNICUS/S2_SR_HARMONIZED/20201111T105259_20201111T105301_T30SYJ,2020-12-03,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201203T180242_20201203T180307_035525_04274D_114F,2020-12-06,COPERNICUS/S2_SR_HARMONIZED/20201206T105431_20201206T105440_T30SYJ,4
EMSR773_1_30SYJ_x733835_y4345045,2024-09-26T06:02:44.086192Z,2024-10-19T18:03:08.670225Z,2024-11-12T18:03:07.866881Z,2024-12-06T18:03:06.144752Z,39.21140210342461,-0.2769310201553382,EPSG:32631,2024-09-26T10:48:11.024000Z,2024-10-26T10:51:31.024000Z,2024-10-31T10:51:09.024000Z,2024-12-15T10:54:51.024000Z,39.21140210342461,-0.2769310201553382,30SYJ,EPSG:32630,2022-09-18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220918T061040_20220918T061105_045055_056227_2DCF,2022-09-27,COPERNICUS/S2_SR_HARMONIZED/20220927T104821_20220927T104947_T30SYJ,2022-10-12,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221012T061040_20221012T061105_045405_056DEA_C6B7,2022-10-17,COPERNICUS/S2_SR_HARMONIZED/20221017T105041_20221017T105314_T30SYJ,2022-11-05,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221105T061040_20221105T061105_045755_0578FD_60CA,2022-11-06,COPERNICUS/S2_SR_HARMONIZED/20221106T105241_20221106T105515_T30SYJ,2022-11-29,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221129T061040_20221129T061105_046105_0584D5_8E74,2022-12-16,COPERNICUS/S2_SR_HARMONIZED/20221216T105441_20221216T105741_T30SYJ,2
EMSR773_1_30SYJ_x733835_y4311765,2024-09-26T06:02:44.086192Z,2024-10-19T18:03:08.670225Z,2024-11-12T18:03:07.866881Z,2024-12-06T18:03:06.144752Z,38.91184534136147,-0.2884228700155696,EPSG:32631,2024-09-26T10:48:11.024000Z,2024-10-26T10:51:31.024000Z,2024-10-31T10:51:09.024000Z,2024-12-15T10:54:51.024000Z,38.91184534136147,-0.2884228700155696,30SYJ,EPSG:32630,2020-09-17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200917T175422_20200917T175447_034402_040042_E9EE,2020-09-27,COPERNICUS/S2_SR_HARMONIZED/20200927T105031_20200927T105412_T30SYJ,2020-10-16,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201016T180243_20201016T180308_034825_040F23_7009,2020-10-17,COPERNICUS/S2_SR_HARMONIZED/20201017T105041_20201017T105446_T30SYJ,2020-11-09,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201109T180242_20201109T180307_035175_041B34_055D,2020-11-11,COPERNICUS/S2_SR_HARMONIZED/20201111T105259_20201111T105301_T31SBD,2020-12-03,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201203T180242_20201203T180307_035525_04274D_114F,2020-12-16,COPERNICUS/S2_SR_HARMONIZED/20201216T105441_20201216T105443_T30SYJ,4
EMSR773_1_30SYJ_x733835_y4347605,2024-09-26T06:02:44.086192Z,2024-10-19T18:03:08.670225Z,2024-11-12T18:03:07.866881Z,2024-12-06T18:03:06.144752Z,39.23444417360788,-0.2760399199838229,EPSG:32631,2024-09-26T10:48:11.024000Z,2024-10-26T10:51:31.024000Z,2024-10-31T10:51:09.024000Z,2024-12-15T10:54:51.024000Z,39.23444417360788,-0.2760399199838229,30SYJ,EPSG:32630,2022-09-18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220918T061040_20220918T061105_045055_056227_2DCF,2022-09-27,COPERNICUS/S2_SR_HARMONIZED/20220927T104821_20220927T104947_T30SYJ,2022-10-12,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221012T061040_20221012T061105_045405_056DEA_C6B7,2022-10-17,COPERNICUS/S2_SR_HARMONIZED/20221017T105041_20221017T105314_T30SYJ,2022-11-05,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221105T061040_20221105T061105_045755_0578FD_60CA,2022-11-06,COPERNICUS/S2_SR_HARMONIZED/20221106T105241_20221106T105515_T30SYJ,2022-11-29,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221129T061040_20221129T061105_046105_0584D5_8E74,2022-12-16,COPERNICUS/S2_SR_HARMONIZED/20221216T105441_20221216T105741_T30SYJ,2
EMSR773_1_30SYJ_x733835_y4350165,2024-09-26T06:02:44.086192Z,2024-10-19T18:03:08.670225Z,2024-11-12T18:03:07.866881Z,2024-12-06T18:03:06.144752Z,39.25748613535535,-0.2751477974574998,EPSG:32631,2024-09-26T10:48:11.024000Z,2024-10-26T10:51:31.024000Z,2024-10-31T10:51:09.024000Z,2024-12-15T10:54:51.024000Z,39.25748613535535,-0.2751477974574998,30SYJ,EPSG:32630,2022-09-18,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220918T061040_20220918T061105_045055_056227_2DCF,2022-09-27,COPERNICUS/S2_SR_HARMONIZED/20220927T104821_20220927T104947_T31SBD,2022-10-12,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221012T061040_20221012T061105_045405_056DEA_C6B7,2022-10-17,COPERNICUS/S2_SR_HARMONIZED/20221017T105041_20221017T105314_T30SYJ,2022-11-05,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221105T061040_20221105T061105_045755_0578FD_60CA,2022-11-06,COPERNICUS/S2_SR_HARMONIZED/20221106T105241_20221106T105515_T30SYJ,2022-11-29,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221129T061040_20221129T061105_046105_0584D5_8E74,2022-12-16,COPERNICUS/S2_SR_HARMONIZED/20221216T105441_20221216T105741_T31SBD,2
EMSR773_1_30SYJ_x733835_y4339925,2024-09-26T06:02:44.086192Z,2024-10-19T18:03:08.670225Z,2024-11-12T18:03:07.866881Z,2024-12-06T18:03:06.144752Z,39.16531763790858,-0.2787101585760045,EPSG:32631,2024-09-26T10:48:11.024000Z,2024-10-26T10:51:31.024000Z,2024-10-31T10:51:09.024000Z,2024-12-15T10:54:51.024000Z,39.16531763790858,-0.2787101585760045,30SYJ,EPSG:32630,2020-09-17,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20200917T175422_20200917T175447_034402_040042_E9EE,2020-09-27,COPERNICUS/S2_SR_HARMONIZED/20200927T105031_20200927T105412_T30SYJ,2020-10-16,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201016T180243_20201016T180308_034825_040F23_7009,2020-10-17,COPERNICUS/S2_SR_HARMONIZED/20201017T105041_20201017T105446_T30SYJ,2020-11-09,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201109T180242_20201109T180307_035175_041B34_055D,2020-11-11,COPERNICUS/S2_SR_HARMONIZED/20201111T105259_20201111T105301_T31SBD,2020-12-03,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20201203T180242_20201203T180307_035525_04274D_114F,2020-12-26,COPERNICUS/S2_SR_HARMONIZED/20201226T105451_20201226T105446_T30SYJ,4
