Nome_Serie,Data_1,Data_2,Data_3,Data_4,CloudCover_1,CloudCover_2,CloudCover_3,CloudCover_4,Lat_Centro,Lon_Centro,MGRS_Tile,EPSG
EMSR518_2_31UFR_x663215_y5550465_S2L2A,2021-06-14T10:50:31.024000Z,2021-06-14T10:50:31.024000Z,2021-07-19T10:46:19.025000Z,2021-07-21T10:40:31.024000Z,0.075121,None,None,None,50.07220618869636,5.2987488497453,31UFR,EPSG:32631
EMSR265_15_31UEQ_x565225_y5405495_S2L2A,2017-12-02T10:54:21.026000Z,2018-01-13T10:44:09.027000Z,2018-01-26T10:53:19.027000Z,2018-02-22T10:40:29.028000Z,25.978504,31.942368,99.926458,0.153734,48.78742036087896,3.9053421281297966,31UEQ,EPSG:32631
EMSR518_1_31UFS_x698935_y5598915_S2L2A,2021-06-14T10:50:31.024000Z,2021-06-14T10:50:31.024000Z,2021-07-19T10:46:19.025000Z,2021-07-21T10:40:31.024000Z,0.402246,None,None,None,50.4964706517996,5.823004385881928,31UFS,EPSG:32631
EMSR429_3_29UMV_x486245_y5979125_S2L2A,2019-12-22T11:44:09.024000Z,2020-02-13T11:53:59.024000Z,2020-02-25T11:43:41.024000Z,2020-03-04T11:53:59.024000Z,13.713289,44.512383,93.518772,10.938033,53.94887286116026,-9.190157517547924,29UMV,EPSG:32629
EMSR328_1_13QCF_x396195_y2533045_S2L2A,2018-09-23T17:30:29.024000Z,2018-10-13T17:32:49.024000Z,2018-10-28T17:34:31.024000Z,2018-11-02T17:34:59.024000Z,11.130704,5.236675,2.494816,0.236433,22.890715377537404,-105.99963442303532,13QCF,EPSG:32613
EMSR450_3_48QWG_x576125_y2191915_S2L2A,2020-06-12T03:25:39.024000Z,2020-07-17T03:25:41.024000Z,2020-08-06T03:25:41.024000Z,2020-09-05T03:25:41.024000Z,27.419663,24.786616,99.999994,6.176244,19.810132765123488,105.73902682575518,48QWG,EPSG:32648
EMSR274_8_39KTU_x265855_y7800595_S2L2A,2018-01-16T07:02:31.026000Z,2018-03-07T07:02:21.026000Z,2018-03-17T07:02:21.026000Z,2018-04-11T07:02:29.027000Z,30.174027,17.881208,38.828676,0.01705,-19.888491192712667,48.77581528116532,39KTU,EPSG:32739
EMSR279_1_30TWN_x557335_y4746895_S2L2A,2018-02-26T11:10:11.026000Z,2018-03-30T10:56:19.027000Z,2018-04-14T10:56:51.026000Z,2018-04-19T10:56:19.027000Z,25.290846,10.901429,48.412864,0.190995,42.86091997212591,-2.2825500697912178,30TWN,EPSG:32630
EMSR479_1_15QVA_x410785_y2008095_S2L2A,2020-09-17T16:38:39.024000Z,2020-10-12T16:42:31.024000Z,2020-11-08T16:35:11.024000Z,2020-11-11T16:45:31.024000Z,40.785792,22.911487,22.113768,7.087143,18.148555394407467,-93.83137452537164,15QVA,EPSG:32615
EMSR200_2_55KFT_x695135_y7768665_S2L2A,,N/A,N/A,N/A,,N/A,N/A,N/A,-20.180885897702815,148.87952874073403,,N/A
EMSR640_2_30VWJ_x547865_y6332675_S2L2A,2022-10-16T11:21:21.024000Z,2022-11-03T11:33:19.024000Z,2022-11-20T11:22:59.024000Z,2022-11-28T11:34:21.024000Z,4.310108,7.16137,95.049155,5.93917,57.12326815658299,-2.1883863944900934,30VWJ,EPSG:32630
EMSR347_6_36LXH_x647935_y8265955_S2L2A,2019-01-29T07:41:51.024000Z,2019-02-28T07:38:41.024000Z,2019-03-10T07:37:31.024000Z,2019-03-25T07:36:09.024000Z,41.011652,1.793262,9.116761,4.324757,-15.691665204394969,34.39236266067942,36LXH,EPSG:32736
EMSR472_1_48QWF_x602115_y2001135_S2L2A,2020-09-02T03:15:41.024000Z,None,2020-10-20T03:27:49.024000Z,2020-11-24T03:30:51.024000Z,5.312727,None,99.368827,48.695636,18.08496987386294,105.97707367123371,48QWF,EPSG:32648
EMSR265_23_31UDP_x442415_y5318385_S2L2A,2017-11-07T10:52:29.027000Z,2017-12-12T10:54:41.026000Z,2018-01-29T11:03:09.027000Z,2018-02-25T10:50:19.027000Z,0.147939,42.756271,98.639062,0.858664,48.00480501088947,2.245056398017898,31UDP,EPSG:32631
EMSR264_4_38LQJ_x732425_y8296075_S2L2A,2017-12-02T07:02:19.027000Z,2017-12-20T07:12:11.026000Z,2018-01-14T07:12:09.027000Z,2018-02-03T07:12:09.027000Z,2.757455,14.079582,25.784589,14.471329,-15.413115823012603,47.1775870432627,38LQJ,EPSG:32738
EMSR407_2_30UXD_x670155_y5871455_S2L2A,2019-09-19T11:07:21.024000Z,2019-10-27T11:21:19.024000Z,2019-11-18T11:13:41.024000Z,2019-12-08T11:14:41.024000Z,0.188178,0.280892,0.840337,8.693243,52.953807289187296,-0.4480431088285892,30UXD,EPSG:32630
EMSR470_1_31PBN_x259845_y1206055_S2L2A,2020-08-06T10:10:31.024000Z,2020-09-28T10:20:31.024000Z,2020-10-20T10:09:49.025000Z,2020-10-23T10:20:29.024000Z,56.417675,13.041782,2.786884,0.062752,10.890924442143826,0.8146273761328279,31PBN,EPSG:32631
EMSR472_4_48PZC_x190655_y1749915_S2L2A,2020-08-25T03:05:49.024000Z,2020-09-24T03:05:49.024000Z,2020-10-19T03:07:41.024000Z,2020-10-29T03:08:41.024000Z,1.848521,30.788394,99.999997,None,15.797482190248147,108.12452939983638,48PZC,EPSG:32648
EMSR347_6_36LXH_x663295_y8291555_S2L2A,2019-01-29T07:41:51.024000Z,2019-02-28T07:38:41.024000Z,2019-03-10T07:37:31.024000Z,2019-03-25T07:36:09.024000Z,41.011652,1.793262,9.116761,4.324757,-15.459345609313925,34.533943028026165,36LXH,EPSG:32736
EMSR706_1_31UDS_x408085_y5624315_S2L2A,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,0.005657,12.766299,50.626206,9.415863,50.75205330289171,1.7150871457420243,31UDS,EPSG:32631
EMSR385_6_18RTQ_x291895_y2939015_S2L2A,2019-07-17T15:55:39.024000Z,2019-08-16T15:55:29.024000Z,2019-09-05T15:55:29.024000Z,2019-09-30T15:55:31.024000Z,8.236462,1.930153,34.068749,8.124253,26.54521167624318,-77.07609830965569,18RTQ,EPSG:32618
EMSR481_1_16PDC_x408315_y1749205_S2L2A,2020-09-18T16:08:39.024000Z,2020-10-08T16:10:59.024000Z,2020-11-12T16:15:31.024000Z,2020-12-12T16:16:51.024000Z,5.353436,37.702523,14.712838,5.52754,15.808460606054817,-87.84419409023961,16PDC,EPSG:32616
EMSR416_1_30TXP_x648855_y4819395_S2L2A,2019-10-13T10:50:31.024000Z,2019-12-05T11:04:31.024000Z,2019-12-15T11:04:41.024000Z,2020-01-19T11:02:59.024000Z,4.630272,15.343393,3.038166,1.411359,43.50093236497136,-1.142963215207635,30TXP,EPSG:32630
EMSR479_1_15QVA_x449185_y2028575_S2L2A,2020-09-17T16:38:39.024000Z,2020-10-12T16:42:31.024000Z,2020-11-08T16:35:11.024000Z,2020-11-11T16:45:31.024000Z,40.785792,22.911487,22.113768,7.087143,18.334882076966746,-93.46885374034578,15QVA,EPSG:32615
EMSR187_1_35TNL_x553945_y5045895_S2L2A,2016-09-05T09:00:22.026000Z,2016-09-28T09:10:22.026000Z,2016-10-15T09:00:12.026000Z,2016-11-04T09:01:32.026000Z,0.025612,0.016738,55.845753,3.082739,45.552927423113054,27.707463169660745,35TNL,EPSG:32635
EMSR397_1_31TCG_x318075_y4621945_S2L2A,2019-09-08T10:50:29.024000Z,2019-10-05T10:40:29.024000Z,2019-10-25T10:40:29.024000Z,2019-11-29T10:44:11.024000Z,1.52682,1.496126,6.151234,1.895576,41.71731854044395,0.828346485913329,31TCG,EPSG:32631
EMSR321_1_16PDV_x452725_y1488935_S2L2A,2018-08-15T16:10:01.024000Z,2018-09-24T16:10:01.024000Z,2018-10-14T16:12:21.024000Z,2018-11-13T16:15:21.024000Z,59.798494,9.907522,46.515581,0.103706,13.456509648521735,-87.42497906662814,16PDV,EPSG:32616
EMSR264_12_38KQV_x767555_y7486275_S2L2A,2017-11-07T07:02:31.026000Z,2017-12-22T07:02:19.027000Z,2018-01-06T07:02:31.026000Z,2018-01-31T07:02:29.027000Z,0.014811,19.608418,89.956537,14.731092,-22.72093024061679,47.617210659452574,38KQV,EPSG:32738
EMSR264_1_39LTF_x300865_y8532505_S2L2A,2017-12-02T07:02:19.027000Z,2017-12-07T07:02:31.026000Z,2018-01-11T07:02:29.027000Z,2018-02-15T07:02:31.026000Z,2.96026,23.901549,90.84435,24.851802,-13.27950493499954,49.17363225700886,39LTF,EPSG:32739
EMSR564_1_38KND_x524275_y7817615_S2L2A,2022-01-03T07:11:59.024000Z,2022-01-28T07:12:01.024000Z,2022-02-07T07:12:01.024000Z,2022-02-12T07:11:59.024000Z,0.340337,13.27963,39.529625,15.107548,-19.74841792900069,45.2438659927391,38KND,EPSG:32738
EMSR554_3_55JGG_x739345_y6651025_S2L2A,2021-10-04T00:11:11.024000Z,2021-11-23T00:11:11.024000Z,2021-12-03T00:11:11.024000Z,2022-01-02T00:11:11.024000Z,1.282593,8.789358,0.363045,4.231346,-30.2600587701961,149.50097789395713,55JGG,EPSG:32755
EMSR417_1_29TNE_x515385_y4456725_S2L2A,2019-10-22T11:21:21.024000Z,2019-12-11T11:24:51.024000Z,2019-12-24T11:35:01.024000Z,2020-01-05T11:23:49.024000Z,0.473887,9.280735,87.262363,0.312307,40.24933533005456,-8.80411165820349,29TNE,EPSG:32629
EMSR176_4_15RWP_x553745_y3338355_S2L2A,2016-06-25T16:54:52.027000Z,2016-08-07T16:53:22.026000Z,2016-08-14T16:43:22.026000Z,2016-09-03T16:43:22.026000Z,18.220876,17.002884,93.71819,0.170964,30.163855915734015,-92.42859897516605,15RWP,EPSG:32615
EMSR774_1_15QTA_x225925_y2052775_S2L2A,2024-09-26T16:39:49.024000Z,2024-10-24T16:53:51.024000Z,2024-10-29T16:53:29.024000Z,2024-11-28T16:55:49.024000Z,17.895618,14.528769,39.835227,1.439681,18.53649857052659,-95.58415002339395,15QTA,EPSG:32615
EMSR167_1_31UFS_x624025_y5680115_S2L2A,2016-05-01T10:50:32.029000Z,2016-05-08T10:40:32.027000Z,2016-06-07T10:40:32.027000Z,2016-07-20T10:50:32.026000Z,2.911502,1.077909,16.697231,0.4862,51.24714453056281,4.795290934173391,31UFS,EPSG:32631
EMSR261_3_32UPD_x636155_y5801145_S2L2A,2017-09-29T10:20:09.027000Z,2017-10-29T10:21:19.027000Z,2017-12-18T10:24:19.027000Z,2017-12-31T10:34:29.027000Z,18.447573,40.660176,0.324791,73.10861,52.33190726508854,11.016932758058429,32UPD,EPSG:32632
EMSR229_1_15RTP_x821085_y3315595_S2L2A,2017-07-16T17:15:21.026000Z,2017-07-26T16:58:51.026000Z,2017-08-30T16:58:49.027000Z,2017-09-09T17:15:09.027000Z,13.083377,None,None,None,29.917397788962276,-95.66138857672799,15RTP,EPSG:32615
EMSR203_3_15SWA_x516335_y4086935_S2L2A,2017-03-08T17:03:01.026000Z,2017-04-24T16:53:11.026000Z,2017-05-07T17:03:11.026000Z,2017-05-14T16:53:21.026000Z,2.148042,0.355211,1.003837,1.274614,36.916790642307745,-92.8022969447019,15SWA,EPSG:32615
EMSR283_5_32VPN_x658395_y6720165_S2L2A,2018-03-17T10:50:19.027000Z,2018-05-05T10:30:21.024000Z,2018-05-15T10:30:21.024000Z,2018-05-30T10:30:19.025000Z,4.362481,0.896078,0.029924,0.004232,60.5741207313517,11.913887627626698,32VPN,EPSG:32632
EMSR264_3_38LQJ_x803505_y8371925_S2L2A,2017-12-02T07:02:19.027000Z,2017-12-20T07:12:11.026000Z,2018-01-14T07:12:09.027000Z,2018-02-03T07:12:09.027000Z,2.757455,14.079582,25.784589,14.471329,-14.720713041405201,47.83031470713288,38LQJ,EPSG:32738
EMSR706_1_31UDR_x443765_y5597285_S2L2A,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,0.002193,11.075655,68.84625,34.061483,50.51346888330176,2.2248289371989727,31UDR,EPSG:32631
EMSR517_5_31UGS_x317745_y5602625_S2L2A,2021-06-13T10:25:59.024000Z,2021-06-13T10:25:59.024000Z,2021-07-16T10:36:29.024000Z,2021-07-21T10:40:31.024000Z,0.370384,None,None,None,50.536059665223306,6.446042046893525,31UGS,EPSG:32631
EMSR261_1_32UND_x531445_y5810975_S2L2A,2017-10-15T10:40:09.027000Z,2017-10-30T10:41:51.026000Z,2017-12-16T10:34:31.026000Z,2017-12-26T10:34:31.026000Z,0.053559,3.838416,60.032628,90.138675,52.436520381755834,9.481313832126958,32UND,EPSG:32632
EMSR427_2_33VUD_x378115_y6332565_S2L2A,2019-12-31T10:33:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-21T10:20:41.024000Z,2020-03-27T10:16:29.024000Z,53.370398,2.913819,None,None,57.109092455158596,13.008586274430572,33VUD,EPSG:32633
EMSR706_1_31UDS_x443925_y5621755_S2L2A,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,0.005657,12.766299,50.626206,9.415863,50.73352450888078,2.223469800103178,31UDS,EPSG:32631
EMSR184_4_55HCC_x403535_y6263765_S2L2A,2016-08-04T00:26:02.026000Z,2016-09-23T00:21:02.026000Z,2016-10-03T00:25:52.026000Z,2016-10-23T00:25:52.026000Z,0.04503,0.153722,24.423115,0.098606,-33.77343384697291,145.97196583100722,55HCC,EPSG:32755
EMSR279_11_31TBF_x275225_y4505505_S2L2A,2018-02-25T10:50:19.027000Z,2018-04-01T10:50:31.026000Z,2018-04-21T10:50:31.026000Z,2018-05-11T10:50:31.024000Z,1.211981,20.222219,7.793733,6.102306,40.658685469562926,0.356232945429267,31TBF,EPSG:32631
EMSR568_1_37LFD_x649065_y8350265_S2L2A,2022-02-06T07:21:01.024000Z,2022-03-03T07:18:09.024000Z,2022-03-18T07:16:31.024000Z,2022-04-07T07:16:21.024000Z,20.661536,9.194494,71.234781,None,-14.929581852423453,40.397836942043185,37LFD,EPSG:32737
EMSR477_1_16PGA_x798385_y1542705_S2L2A,2020-09-20T15:59:41.024000Z,2020-10-20T16:03:11.024000Z,2020-11-04T16:04:39.024000Z,2020-12-09T16:06:41.024000Z,21.227471,None,None,None,13.927277873550583,-84.2269676173195,16PGA,EPSG:32616
EMSR265_15_31UEQ_x598505_y5431095_S2L2A,2017-12-02T10:54:21.026000Z,2018-01-13T10:44:09.027000Z,2018-01-26T10:53:19.027000Z,2018-02-22T10:40:29.028000Z,25.978504,31.942368,99.926458,0.153734,49.01319856664767,4.364564343372849,31UEQ,EPSG:32631
EMSR264_1_39LTF_x298305_y8555545_S2L2A,2017-12-02T07:02:19.027000Z,2017-12-07T07:02:31.026000Z,2018-01-11T07:02:29.027000Z,2018-02-15T07:02:31.026000Z,2.96026,23.901549,90.84435,24.851802,-13.071102160153766,49.15157435754628,39LTF,EPSG:32739
EMSR265_9_31UDP_x501055_y5356225_S2L2A,2017-11-07T10:52:29.027000Z,2018-01-16T10:53:59.027000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,0.147939,41.227019,89.258858,0.858664,48.34772439952173,3.031447032153716,31UDP,EPSG:32631
EMSR324_1_31TDH_x446795_y4785965_S2L2A,2018-09-03T10:50:19.025000Z,2018-09-20T10:40:19.024000Z,2018-10-18T10:50:31.024000Z,2018-10-23T10:51:09.024000Z,1.151475,0.136931,76.714527,0.178999,43.21320791776372,2.360673241912355,31TDH,EPSG:32631
EMSR277_3_35TMF_x425405_y4539995_S2L2A,2018-01-31T09:12:11.026000Z,2018-03-07T09:08:19.027000Z,2018-04-01T09:05:51.026000Z,2018-04-28T08:56:01.024000Z,3.940361,6.295166,62.130323,0.056204,40.99636980079226,26.12824919449483,35TMF,EPSG:32635
EMSR706_1_31UDS_x428565_y5621755_S2L2A,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,0.005657,12.766299,50.626206,9.415863,50.73187209967486,2.0058457521598796,31UDS,EPSG:32631
EMSR477_1_16PHA_x877555_y1558535_S2L2A,2020-09-22T16:05:19.024000Z,2020-10-10T16:02:11.024000Z,2020-11-04T16:04:39.024000Z,2020-11-11T16:05:09.024000Z,25.975555,None,None,None,14.060711666886391,-83.49303790098791,16PHA,EPSG:32616
EMSR424_1_38LQH_x777905_y8232315_S2L2A,2019-12-12T07:02:19.024000Z,2020-01-09T07:12:01.024000Z,2020-02-03T07:11:59.024000Z,2020-02-08T07:12:01.024000Z,2.829468,None,None,None,-15.984394276965809,47.608392175712005,38LQH,EPSG:32738
EMSR197_1_39LUD_x361985_y8311815_S2L2A,,N/A,N/A,N/A,,N/A,N/A,N/A,-15.277865540034282,49.72651976181198,,N/A
EMSR203_3_15SVB_x501545_y4141435_S2L2A,2017-02-16T17:03:51.026000Z,2017-04-24T16:53:11.026000Z,2017-05-07T17:03:11.026000Z,2017-05-14T16:53:21.026000Z,3.011537,0.895911,0.133513,1.648831,37.408223769957885,-92.96813492456671,15SVB,EPSG:32615
EMSR777_1_16QCD_x349665_y1857845_S2L2A,2024-10-10T16:21:19.024000Z,2024-11-09T16:24:09.024000Z,2024-11-19T16:24:59.024000Z,2024-11-24T16:26:21.024000Z,32.194352,19.942646,28.782335,13.172261,16.787472616899066,-88.39868724790536,16QCD,EPSG:32616
EMSR280_5_33VVH_x441955_y6762595_S2L2A,2018-03-16T10:30:21.026000Z,2018-04-13T10:40:19.027000Z,2018-04-28T10:40:21.024000Z,2018-05-30T10:30:19.025000Z,10.616464,3.421189,47.697959,0.006994,60.98274569708372,13.950910097827778,33VVH,EPSG:32633
EMSR742_1_34VFJ_x640675_y6318745_S2L2A,2024-06-27T09:40:31.024000Z,2024-07-10T09:50:31.024000Z,2024-08-01T09:35:49.024000Z,2024-09-08T09:50:31.024000Z,1.260021,8.277945,33.753145,0.006885,56.97895713370615,23.335651677610755,34VFJ,EPSG:32634
EMSR229_1_15RTP_x856925_y3336075_S2L2A,2017-07-16T17:15:21.026000Z,2017-07-26T16:58:51.026000Z,2017-08-30T16:58:49.027000Z,2017-09-09T17:15:09.027000Z,13.083377,None,None,None,30.09191842056625,-95.28394384195843,15RTP,EPSG:32615
EMSR475_5_48QYD_x784935_y1826625_S2L2A,2020-08-30T03:05:51.024000Z,2020-08-30T03:05:51.024000Z,2020-10-29T03:08:41.024000Z,2020-11-21T03:20:41.024000Z,3.402608,3.402608,20.357293,25.847784,16.492805573256412,107.68091582416163,48QYD,EPSG:32648
EMSR229_3_14RNS_x563245_y3113885_S2L2A,2017-07-21T16:58:59.027000Z,2017-08-13T17:25:49.027000Z,2017-08-30T16:58:49.027000Z,2017-09-12T17:09:49.027000Z,0.298897,None,None,None,28.137512935186486,-98.34296433993347,14RNS,EPSG:32614
EMSR783_1_30VVJ_x466885_y6347805_S2L2A,2024-11-20T11:44:01.024000Z,2024-12-10T11:45:01.024000Z,2025-01-01T11:34:09.024000Z,2025-02-05T11:33:41.025000Z,35.81996,14.585716,93.741798,25.332928,57.26070179850132,-3.527833047065389,30VVJ,EPSG:32630
EMSR645_1_38LPH_x662005_y8218715_S2L2A,2022-12-09T07:12:09.024000Z,2023-01-03T07:12:11.024000Z,2023-01-28T07:12:09.024000Z,2023-02-17T07:12:09.024000Z,6.172621,58.80025,46.867767,None,-16.117710532722977,46.52684479790842,38LPH,EPSG:32738
EMSR279_3_30TWM_x591445_y4681695_S2L2A,2018-01-29T11:03:09.027000Z,2018-03-30T10:56:19.027000Z,2018-04-19T10:56:19.027000Z,2018-04-24T10:56:51.024000Z,1.97525,20.190013,0.649248,1.141894,42.27048018149919,-1.8756645214350645,30TWM,EPSG:32630
EMSR229_1_15RTP_x808285_y3307915_S2L2A,2017-07-16T17:15:21.026000Z,2017-07-26T16:58:51.026000Z,2017-08-30T16:58:49.027000Z,2017-09-09T17:15:09.027000Z,13.083377,None,None,None,29.851485392485994,-95.79599430472275,15RTP,EPSG:32615
EMSR429_5_29UPV_x605155_y5999235_S2L2A,2020-01-19T11:54:11.024000Z,2020-02-03T11:53:59.024000Z,2020-02-25T11:43:41.024000Z,2020-03-01T11:43:49.024000Z,7.725963,0.392272,84.979036,32.697411,54.11875448097169,-7.371636275228595,29UPV,EPSG:32629
EMSR342_4_54KWC_x594765_y7717995_S2L2A,2018-12-21T00:47:01.024000Z,2019-01-05T00:47:09.024000Z,2019-02-09T00:47:01.024000Z,2019-03-16T00:47:09.024000Z,0.009582,0.713763,4.454839,0.026529,-20.646336562703013,141.92190977410624,54KWC,EPSG:32754
EMSR283_9_32VPM_x611735_y6643765_S2L2A,2018-04-10T10:30:19.027000Z,2018-05-05T10:30:21.024000Z,2018-05-16T10:50:29.027000Z,2018-05-18T10:40:21.024000Z,2.498773,0.125083,11.609194,1.087827,59.904411314442655,11.020462097921603,32VPM,EPSG:32632
EMSR359_2_32TPQ_x656865_y4944885_S2L2A,2019-03-25T10:10:21.024000Z,2019-04-17T10:20:31.025000Z,2019-05-14T10:10:31.024000Z,2019-06-13T10:10:31.024000Z,0.234249,4.24436,46.694866,0.563144,44.6284462159782,10.993614866511175,32TPQ,EPSG:32632
EMSR777_1_16QCE_x344695_y1926895_S2L2A,2024-10-10T16:21:19.024000Z,2024-11-11T16:15:11.024000Z,2024-11-19T16:24:59.024000Z,2024-11-24T16:26:21.024000Z,25.035229,19.809608,13.12232,5.711566,17.411124964574007,-88.45013356634463,16QCE,EPSG:32616
EMSR229_4_14RNT_x530075_y3270675_S2L2A,2017-07-21T16:58:59.027000Z,2017-07-26T16:58:51.026000Z,2017-08-30T16:58:49.027000Z,2017-09-04T16:58:51.026000Z,0.189068,None,None,None,29.553907237483013,-98.67639173664361,14RNT,EPSG:32614
EMSR229_3_14RNS_x581165_y3124125_S2L2A,2017-07-21T16:58:59.027000Z,2017-08-13T17:25:49.027000Z,2017-08-30T16:58:49.027000Z,2017-09-12T17:09:49.027000Z,0.298897,None,None,None,28.22894377638796,-98.15976913495163,14RNS,EPSG:32614
EMSR555_1_30TWN_x503685_y4719495_S2L2A,2021-11-09T11:01:59.024000Z,2021-11-19T11:02:49.024000Z,2021-12-17T11:14:51.024000Z,2022-01-16T11:14:11.024000Z,29.241618,None,None,None,42.61640114055479,-2.9395221966029483,30TWN,EPSG:32630
EMSR495_2_36KUB_x371315_y7649485_S2L2A,2020-11-22T07:52:41.024000Z,2020-12-29T07:43:31.024000Z,2021-01-26T07:51:09.024000Z,2021-01-28T07:42:01.024000Z,0.09327,None,None,None,-21.26335921801963,31.771967313820536,36KUB,EPSG:32736
EMSR352_1_39RUP_x356535_y3325145_S2L2A,2019-02-17T07:19:49.024000Z,2019-03-04T07:18:01.024000Z,2019-04-08T07:16:19.024000Z,2019-04-23T07:16:21.024000Z,0.279302,0.212521,0.196794,None,30.037619131195033,49.52525454093004,39RUP,EPSG:32639
EMSR229_5_15RVP_x411395_y3311775_S2L2A,2017-07-08T16:53:09.027000Z,2017-07-08T16:53:09.027000Z,2017-09-06T16:48:49.027000Z,2017-09-11T16:48:51.026000Z,16.239016,16.239016,25.569252,0.869742,29.922123382018764,-93.90474033927994,15RVP,EPSG:32615
EMSR311_3_17SQT_x700805_y3775295_S2L2A,2018-08-09T15:49:01.024000Z,2018-08-29T15:49:01.024000Z,2018-09-18T15:49:11.024000Z,2018-10-13T15:52:09.024000Z,1.521939,2.738783,24.299571,0.090312,34.08747025149643,-78.80970373782823,17SQT,EPSG:32617
EMSR771_8_32TNQ_x591255_y4984845_S2L2A,2024-08-23T10:15:59.024000Z,2024-09-27T10:18:11.024000Z,2024-10-22T10:19:59.024000Z,2024-11-13T10:12:51.024000Z,2.517613,29.105198,89.932883,0.056667,44.999543025413,10.174001217636153,32TNQ,EPSG:32632
EMSR722_1_32ULV_x371295_y5449875_S2L2A,,N/A,N/A,N/A,,N/A,N/A,N/A,49.17696493614588,7.25154326355471,,N/A
EMSR637_1_55HEC_x581245_y6291245_S2L2A,2022-09-04T00:11:09.024000Z,2022-09-14T00:11:09.024000Z,2022-11-03T00:11:09.024000Z,2022-12-08T00:11:11.024000Z,0.018105,0.091476,74.044311,0.000886,-33.52667378518042,147.88866546424003,55HEC,EPSG:32755
EMSR261_3_32UPC_x613665_y5776695_S2L2A,2017-10-14T10:20:21.026000Z,2017-11-03T10:22:01.026000Z,2017-12-18T10:24:19.027000Z,2018-01-20T10:33:39.027000Z,7.271268,7.043646,15.38555,61.059392,52.117354397067174,10.678728595156523,32UPC,EPSG:32632
EMSR793_2_37LFC_x618515_y8282565_S2L2A,2025-02-10T07:21:01.025000Z,2025-02-10T07:21:01.025000Z,2025-03-14T07:34:31.024000Z,2025-04-10T07:32:41.024000Z,3.619021,3.619021,100.0,10.374551,-15.543103193743866,40.11705665856451,37LFC,EPSG:32737
EMSR165_7_31UDP_x449775_y5396875_S2L2A,2016-05-01T10:50:32.029000Z,2016-05-04T10:56:22.027000Z,2016-06-10T10:50:32.026000Z,2016-08-12T10:56:22.026000Z,1.471581,0.156161,99.999996,4.032038,48.71150904217233,2.3345912875262496,31UDP,EPSG:32631
EMSR507_3_51LYK_x776605_y8984155_S2L2A,,N/A,N/A,N/A,,N/A,N/A,N/A,-9.192548457159269,125.52872581409078,,N/A
EMSR445_2_34TFR_x663495_y5041485_S2L2A,2020-05-08T09:20:29.024000Z,2020-06-20T09:30:39.024000Z,2020-06-27T09:20:29.024000Z,2020-07-30T09:30:39.025000Z,4.502287,25.221854,12.175681,2.215441,45.49595272754367,23.108863879431222,34TFR,EPSG:32634
EMSR203_3_15SVA_x483485_y4086945_S2L2A,2017-03-08T17:03:01.026000Z,2017-04-24T16:53:11.026000Z,2017-05-07T17:03:11.026000Z,2017-05-14T16:53:21.026000Z,0.776516,0.493354,0.274959,2.544387,36.91692208782865,-93.17109597703693,15SVA,EPSG:32615
EMSR429_5_29UPV_x625635_y5991555_S2L2A,2020-01-19T11:54:11.024000Z,2020-02-03T11:53:59.024000Z,2020-02-25T11:43:41.024000Z,2020-03-01T11:43:49.024000Z,7.725963,0.392272,84.979036,32.697411,54.04512251858367,-7.061695985784927,29UPV,EPSG:32629
EMSR424_1_38LQJ_x749755_y8309015_S2L2A,2019-12-12T07:02:19.024000Z,2020-01-24T07:11:59.024000Z,2020-02-03T07:11:59.024000Z,2020-02-08T07:12:01.024000Z,4.477582,45.360348,8.713996,44.715124,-15.294583189367517,47.33767016910004,38LQJ,EPSG:32738
EMSR265_21_31UEP_x601875_y5319645_S2L2A,2017-12-12T10:54:41.026000Z,2018-01-13T10:44:09.027000Z,2018-01-28T10:43:11.026000Z,2018-02-22T10:40:29.028000Z,41.930481,54.06632,98.439936,0.459797,48.01029579967819,4.383080256951595,31UEP,EPSG:32631
EMSR357_1_45QUC_x354905_y2209295_S2L2A,2019-03-24T04:46:59.024000Z,2019-04-20T04:37:09.024000Z,2019-05-05T04:37:01.024000Z,2019-05-08T04:47:01.024000Z,0.031891,None,None,None,19.963398165212848,85.62553574025124,45QUC,EPSG:32645
EMSR492_1_30TXP_x661675_y4843905_S2L2A,2020-11-21T10:53:49.024000Z,2020-12-09T11:04:41.024000Z,2021-01-03T11:03:49.024000Z,2021-01-18T11:04:01.024000Z,0.029515,57.148276,38.058059,32.697815,43.718801489046875,-0.9770975362055901,30TXP,EPSG:32630
