Nome_Serie,Data_1_SAR,Data_2_SAR,Data_3_SAR,Data_4_SAR,Lat_Centro_SAR,Lon_Centro_SAR,EPSG_SAR,Data_1_OPT,Data_2_OPT,Data_3_OPT,Data_4_OPT,Lat_Centro_OPT,Lon_Centro_OPT,MGRS_Tile_OPT,EPSG_OPT
EMSR728_6_32UPU_x618975_y5321245,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.02169685,10.61272595,EPSG:32632,21/04/2023,01/05/2023,26/05/2023,10/06/2023,48.02169685,10.61272595,32UPU,EPSG:32632
EMSR728_6_32UPU_x618975_y5323805,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.04472038,10.61344471,EPSG:32632,21/04/2023,01/05/2023,26/05/2023,10/06/2023,48.04472038,10.61344471,32UPU,EPSG:32632
EMSR728_6_32UPU_x621535_y5308445,21/04/2023,29/04/2023,04/06/2023,16/06/2023,47.90609264,10.64338826,EPSG:32632,21/04/2023,01/05/2023,26/05/2023,10/06/2023,47.90609264,10.64338826,32UPU,EPSG:32632
EMSR728_6_32UPU_x621535_y5311005,21/04/2023,29/04/2023,04/06/2023,16/06/2023,47.92911628,10.64411772,EPSG:32632,21/04/2023,01/05/2023,26/05/2023,10/06/2023,47.92911628,10.64411772,32UPU,EPSG:32632
EMSR728_6_32UPU_x621535_y5313565,21/04/2023,29/04/2023,04/06/2023,16/06/2023,47.95213982,10.64484809,EPSG:32632,21/04/2023,01/05/2023,26/05/2023,10/06/2023,47.95213982,10.64484809,32UPU,EPSG:32632
EMSR728_6_32UPU_x621535_y5316125,21/04/2023,29/04/2023,04/06/2023,16/06/2023,47.97516326,10.64557938,EPSG:32632,21/04/2023,01/05/2023,26/05/2023,10/06/2023,47.97516326,10.64557938,32UPU,EPSG:32632
EMSR728_6_32UPU_x621535_y5321245,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.02120984,10.6470447,EPSG:32632,21/04/2023,01/05/2023,26/05/2023,10/06/2023,48.02120984,10.6470447,32UPU,EPSG:32632
EMSR728_6_32UPU_x621535_y5323805,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.04423297,10.64777874,EPSG:32632,21/04/2023,01/05/2023,26/05/2023,10/06/2023,48.04423297,10.64777874,32UPU,EPSG:32632
EMSR728_6_32UPU_x621535_y5328925,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.09027894,10.64924958,EPSG:32632,21/04/2023,01/05/2023,26/05/2023,10/06/2023,48.09027894,10.64924958,32UPU,EPSG:32632
EMSR728_6_32UPU_x624095_y5308445,21/04/2023,29/04/2023,04/06/2023,16/06/2023,47.90559737,10.67762999,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,47.90559737,10.67762999,32UPU,EPSG:32632
EMSR728_6_32UPU_x624095_y5311005,21/04/2023,29/04/2023,04/06/2023,16/06/2023,47.92862062,10.67837463,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,47.92862062,10.67837463,32UPU,EPSG:32632
EMSR728_6_32UPU_x624095_y5316125,21/04/2023,29/04/2023,04/06/2023,16/06/2023,47.9746668,10.67986671,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,47.9746668,10.67986671,32UPU,EPSG:32632
EMSR728_6_32UPU_x624095_y5318685,21/04/2023,29/04/2023,04/06/2023,16/06/2023,47.99768974,10.68061415,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,47.99768974,10.68061415,32UPU,EPSG:32632
EMSR728_6_32UPU_x624095_y5321245,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.02071257,10.68136253,EPSG:32632,21/04/2023,01/05/2023,26/05/2023,10/06/2023,48.02071257,10.68136253,32UPU,EPSG:32632
EMSR728_6_32UPU_x624095_y5331485,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.11280291,10.68436543,EPSG:32632,21/04/2023,01/05/2023,26/05/2023,10/06/2023,48.11280291,10.68436543,32UPU,EPSG:32632
EMSR728_6_32UPU_x624095_y5334045,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.13582524,10.68511851,EPSG:32632,21/04/2023,01/05/2023,26/05/2023,10/06/2023,48.13582524,10.68511851,32UPU,EPSG:32632
EMSR728_6_32UPU_x626655_y5308445,21/04/2023,29/04/2023,04/06/2023,16/06/2023,47.9050919,10.71187079,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,47.9050919,10.71187079,32UPU,EPSG:32632
EMSR728_6_32UPU_x626655_y5311005,21/04/2023,29/04/2023,04/06/2023,16/06/2023,47.92811474,10.71263061,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,47.92811474,10.71263061,32UPU,EPSG:32632
EMSR728_6_32UPU_x626655_y5318685,21/04/2023,29/04/2023,04/06/2023,16/06/2023,47.99718264,10.71491579,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,47.99718264,10.71491579,32UPU,EPSG:32632
EMSR728_6_32UPU_x626655_y5321245,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.02020507,10.71567942,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,48.02020507,10.71567942,32UPU,EPSG:32632
EMSR728_6_32UPU_x626655_y5323805,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.04322739,10.71644402,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,48.04322739,10.71644402,32UPU,EPSG:32632
EMSR728_6_32UPU_x626655_y5326365,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.06624962,10.71720956,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,48.06624962,10.71720956,32UPU,EPSG:32632
EMSR728_6_32UPU_x626655_y5328925,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.08927174,10.71797607,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,48.08927174,10.71797607,32UPU,EPSG:32632
EMSR728_6_32UPU_x626655_y5331485,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.11229377,10.71874354,EPSG:32632,21/04/2023,01/05/2023,26/05/2023,10/06/2023,48.11229377,10.71874354,32UPU,EPSG:32632
EMSR728_6_32UPU_x626655_y5334045,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.13531569,10.71951198,EPSG:32632,21/04/2023,01/05/2023,26/05/2023,10/06/2023,48.13531569,10.71951198,32UPU,EPSG:32632
EMSR728_6_32UPU_x626655_y5341725,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.20438083,10.72182307,EPSG:32632,21/04/2023,01/05/2023,26/05/2023,10/06/2023,48.20438083,10.72182307,32UPU,EPSG:32632
EMSR728_6_32UPU_x629215_y5313565,21/04/2023,29/04/2023,04/06/2023,16/06/2023,47.95062096,10.74766162,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,47.95062096,10.74766162,32UPU,EPSG:32632
EMSR728_6_32UPU_x629215_y5318685,21/04/2023,29/04/2023,04/06/2023,16/06/2023,47.9966653,10.74921647,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,47.9966653,10.74921647,32UPU,EPSG:32632
EMSR728_6_32UPU_x629215_y5334045,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.13479585,10.75390447,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,48.13479585,10.75390447,32UPU,EPSG:32632
EMSR728_6_32UPU_x629215_y5336605,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.15781725,10.75468924,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,48.15781725,10.75468924,32UPU,EPSG:32632
EMSR728_6_32UPU_x629215_y5341725,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.20385974,10.75626173,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,48.20385974,10.75626173,32UPU,EPSG:32632
EMSR728_6_32UPU_x629215_y5344285,29/04/2023,29/04/2023,04/06/2023,16/06/2023,48.22688084,10.75704946,EPSG:32632,21/04/2023,01/05/2023,26/05/2023,10/06/2023,48.22688084,10.75704946,32UPU,EPSG:32632
EMSR728_6_32UPU_x631775_y5321245,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.01915931,10.78431032,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,48.01915931,10.78431032,32UPU,EPSG:32632
EMSR728_6_32UPU_x631775_y5326365,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.06520218,10.78590159,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,48.06520218,10.78590159,32UPU,EPSG:32632
EMSR728_6_32UPU_x631775_y5334045,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.13426572,10.78829599,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,48.13426572,10.78829599,32UPU,EPSG:32632
EMSR728_6_32UPU_x631775_y5336605,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.1572867,10.78909613,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,48.1572867,10.78909613,32UPU,EPSG:32632
EMSR728_6_32UPU_x631775_y5341725,29/04/2023,29/04/2023,04/06/2023,16/06/2023,48.20332834,10.79069941,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,48.20332834,10.79069941,32UPU,EPSG:32632
EMSR728_6_32UPU_x634335_y5316125,21/04/2023,29/04/2023,04/06/2023,16/06/2023,47.97257865,10.81700651,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,47.97257865,10.81700651,32UPU,EPSG:32632
EMSR728_6_32UPU_x634335_y5321245,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.01862107,10.81862429,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,48.01862107,10.81862429,32UPU,EPSG:32632
EMSR728_6_32UPU_x634335_y5323805,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.04164212,10.8194347,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,48.04164212,10.8194347,32UPU,EPSG:32632
EMSR728_6_32UPU_x634335_y5334045,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.13372531,10.8226865,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,48.13372531,10.8226865,32UPU,EPSG:32632
EMSR728_6_32UPU_x634335_y5349405,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.27184701,10.8275949,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,48.27184701,10.8275949,32UPU,EPSG:32632
EMSR728_6_32UPU_x636895_y5313565,21/04/2023,29/04/2023,04/06/2023,16/06/2023,47.94901011,10.8504664,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,47.94901011,10.8504664,32UPU,EPSG:32632
EMSR728_6_32UPU_x636895_y5316125,21/04/2023,29/04/2023,04/06/2023,16/06/2023,47.97203104,10.85128898,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,47.97203104,10.85128898,32UPU,EPSG:32632
EMSR728_6_32UPU_x636895_y5318685,21/04/2023,29/04/2023,04/06/2023,16/06/2023,47.99505186,10.8521126,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,47.99505186,10.8521126,32UPU,EPSG:32632
EMSR728_6_32UPU_x636895_y5321245,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.01807258,10.85293724,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,48.01807258,10.85293724,32UPU,EPSG:32632
EMSR728_6_32UPU_x636895_y5323805,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.04109319,10.85376292,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,48.04109319,10.85376292,32UPU,EPSG:32632
EMSR728_6_32UPU_x636895_y5326365,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.0641137,10.85458963,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,48.0641137,10.85458963,32UPU,EPSG:32632
EMSR728_6_32UPU_x636895_y5339165,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.17921471,10.85873877,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,48.17921471,10.85873877,32UPU,EPSG:32632
EMSR728_6_32UPU_x636895_y5341725,29/04/2023,29/04/2023,04/06/2023,16/06/2023,48.2022346,10.85957172,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,48.2022346,10.85957172,32UPU,EPSG:32632
EMSR728_6_32UPU_x636895_y5344285,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.22525439,10.86040573,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,48.22525439,10.86040573,32UPU,EPSG:32632
EMSR728_6_32UPU_x639455_y5311005,21/04/2023,29/04/2023,04/06/2023,16/06/2023,47.92543214,10.88389589,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,47.92543214,10.88389589,32UPU,EPSG:32632
EMSR728_6_32UPU_x639455_y5328925,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.08657403,10.88977516,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,48.08657403,10.88977516,32UPU,EPSG:32632
EMSR728_6_32UPU_x639455_y5331485,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.10959389,10.89061927,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,48.10959389,10.89061927,32UPU,EPSG:32632
EMSR728_6_32UPU_x639455_y5334045,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.13261364,10.89146444,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,48.13261364,10.89146444,32UPU,EPSG:32632
EMSR728_6_32UPU_x642015_y5313565,21/04/2023,29/04/2023,04/06/2023,16/06/2023,47.94788511,10.91899782,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,47.94788511,10.91899782,32UPU,EPSG:32632
EMSR728_6_32UPU_x642015_y5334045,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.13204237,10.92585183,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,48.13204237,10.92585183,32UPU,EPSG:32632
EMSR728_6_32UPU_x642015_y5339165,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.17808065,10.9275761,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,48.17808065,10.9275761,32UPU,EPSG:32632
EMSR728_6_32UPU_x642015_y5341725,29/04/2023,29/04/2023,04/06/2023,16/06/2023,48.20109963,10.92843985,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,48.20109963,10.92843985,32UPU,EPSG:32632
EMSR728_6_32UPU_x642015_y5344285,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.2241185,10.92930469,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,48.2241185,10.92930469,32UPU,EPSG:32632
EMSR728_6_32UPU_x642015_y5346845,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.24713727,10.93017062,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,48.24713727,10.93017062,32UPU,EPSG:32632
EMSR728_6_32UPU_x642015_y5349405,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.27015594,10.93103764,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,48.27015594,10.93103764,32UPU,EPSG:32632
EMSR728_6_32UPU_x642015_y5351965,21/04/2023,29/04/2023,04/06/2023,16/06/2023,48.2931745,10.93190575,EPSG:32632,18/04/2023,01/05/2023,26/05/2023,10/06/2023,48.2931745,10.93190575,32UPU,EPSG:32632
EMSR728_8_33UUP_x383055_y5391135,19/04/2023,06/05/2023,30/05/2023,03/06/2023,48.65108536,13.42948294,EPSG:32633,18/04/2023,08/05/2023,23/05/2023,28/05/2023,48.65108536,13.42948294,33UUP,EPSG:32633
EMSR728_8_33UUP_x385615_y5391135,19/04/2023,06/05/2023,30/05/2023,03/06/2023,48.65155396,13.46422834,EPSG:32633,18/04/2023,05/05/2023,23/05/2023,28/05/2023,48.65155396,13.46422834,33UUP,EPSG:32633
EMSR728_8_33UUP_x385615_y5396255,19/04/2023,06/05/2023,30/05/2023,03/06/2023,48.69759755,13.46282791,EPSG:32633,18/04/2023,05/05/2023,23/05/2023,28/05/2023,48.69759755,13.46282791,33UUP,EPSG:32633
EMSR728_8_33UUP_x385615_y5398815,19/04/2023,06/05/2023,30/05/2023,03/06/2023,48.72061919,13.46212637,EPSG:32633,18/04/2023,08/05/2023,23/05/2023,28/05/2023,48.72061919,13.46212637,33UUP,EPSG:32633
EMSR728_8_33UUP_x388175_y5396255,19/04/2023,06/05/2023,30/05/2023,03/06/2023,48.69805641,13.49760585,EPSG:32633,18/04/2023,05/05/2023,23/05/2023,28/05/2023,48.69805641,13.49760585,33UUP,EPSG:32633
EMSR728_8_33UUP_x390735_y5391135,19/04/2023,06/05/2023,30/05/2023,03/06/2023,48.65245973,13.53372176,EPSG:32633,18/04/2023,05/05/2023,23/05/2023,28/05/2023,48.65245973,13.53372176,33UUP,EPSG:32633
EMSR728_8_33UUP_x390735_y5393695,19/04/2023,06/05/2023,30/05/2023,03/06/2023,48.6754823,13.53305363,EPSG:32633,18/04/2023,05/05/2023,23/05/2023,28/05/2023,48.6754823,13.53305363,33UUP,EPSG:32633
EMSR728_8_33UUP_x393295_y5388575,19/04/2023,06/05/2023,30/05/2023,03/06/2023,48.62987387,13.56912124,EPSG:32633,18/04/2023,05/05/2023,23/05/2023,28/05/2023,48.62987387,13.56912124,33UUP,EPSG:32633
EMSR728_8_33UUP_x393295_y5391135,19/04/2023,06/05/2023,30/05/2023,03/06/2023,48.65289689,13.56846975,EPSG:32633,18/04/2023,05/05/2023,23/05/2023,28/05/2023,48.65289689,13.56846975,33UUP,EPSG:32633
EMSR728_8_33UUP_x393295_y5393695,19/04/2023,06/05/2023,30/05/2023,03/06/2023,48.67591982,13.56781744,EPSG:32633,18/04/2023,05/05/2023,23/05/2023,28/05/2023,48.67591982,13.56781744,33UUP,EPSG:32633
EMSR728_8_33UUP_x393295_y5396255,19/04/2023,06/05/2023,30/05/2023,03/06/2023,48.69894264,13.5671643,EPSG:32633,18/04/2023,05/05/2023,23/05/2023,28/05/2023,48.69894264,13.5671643,33UUP,EPSG:32633
EMSR728_8_33UUP_x395855_y5388575,19/04/2023,06/05/2023,30/05/2023,03/06/2023,48.63030021,13.60385425,EPSG:32633,18/04/2023,05/05/2023,23/05/2023,28/05/2023,48.63030021,13.60385425,33UUP,EPSG:32633
EMSR728_8_33UUP_x395855_y5391135,19/04/2023,06/05/2023,30/05/2023,03/06/2023,48.65332358,13.60321856,EPSG:32633,18/04/2023,05/05/2023,23/05/2023,28/05/2023,48.65332358,13.60321856,33UUP,EPSG:32633
EMSR728_8_33UUP_x395855_y5393695,19/04/2023,06/05/2023,30/05/2023,03/06/2023,48.67634685,13.60258207,EPSG:32633,18/04/2023,05/05/2023,23/05/2023,28/05/2023,48.67634685,13.60258207,33UUP,EPSG:32633
EMSR728_8_33UUP_x395855_y5398815,19/04/2023,06/05/2023,30/05/2023,03/06/2023,48.72239309,13.60130667,EPSG:32633,18/04/2023,05/05/2023,23/05/2023,28/05/2023,48.72239309,13.60130667,33UUP,EPSG:32633
EMSR728_8_33UUP_x398415_y5386015,19/04/2023,06/05/2023,30/05/2023,03/06/2023,48.60769228,13.63920717,EPSG:32633,18/04/2023,05/05/2023,23/05/2023,28/05/2023,48.60769228,13.63920717,33UUP,EPSG:32633
EMSR728_8_33UUP_x398415_y5388575,19/04/2023,06/05/2023,30/05/2023,03/06/2023,48.63071608,13.63858807,EPSG:32633,18/04/2023,05/05/2023,23/05/2023,28/05/2023,48.63071608,13.63858807,33UUP,EPSG:32633
EMSR728_8_33UUP_x398415_y5393695,19/04/2023,06/05/2023,30/05/2023,03/06/2023,48.67676339,13.63734751,EPSG:32633,18/04/2023,05/05/2023,23/05/2023,28/05/2023,48.67676339,13.63734751,33UUP,EPSG:32633
EMSR728_8_33UUP_x398415_y5398815,19/04/2023,06/05/2023,30/05/2023,03/06/2023,48.7228103,13.63610381,EPSG:32633,18/04/2023,05/05/2023,23/05/2023,28/05/2023,48.7228103,13.63610381,33UUP,EPSG:32633
EMSR728_8_33UUP_x400975_y5386015,19/04/2023,06/05/2023,30/05/2023,03/06/2023,48.60809735,13.67392598,EPSG:32633,18/04/2023,05/05/2023,23/05/2023,28/05/2023,48.60809735,13.67392598,33UUP,EPSG:32633
EMSR728_8_33UUP_x400975_y5388575,19/04/2023,06/05/2023,30/05/2023,03/06/2023,48.63112148,13.67332266,EPSG:32633,18/04/2023,05/05/2023,23/05/2023,28/05/2023,48.63112148,13.67332266,33UUP,EPSG:32633
EMSR728_8_33UUP_x400975_y5391135,19/04/2023,06/05/2023,30/05/2023,03/06/2023,48.65414551,13.67271858,EPSG:32633,18/04/2023,05/05/2023,23/05/2023,28/05/2023,48.65414551,13.67271858,33UUP,EPSG:32633
EMSR728_8_33UUP_x400975_y5393695,19/04/2023,06/05/2023,30/05/2023,03/06/2023,48.67716944,13.67211373,EPSG:32633,18/04/2023,05/05/2023,23/05/2023,28/05/2023,48.67716944,13.67211373,33UUP,EPSG:32633
EMSR728_8_33UUP_x403535_y5388575,19/04/2023,06/05/2023,30/05/2023,03/06/2023,48.63151641,13.70805802,EPSG:32633,18/04/2023,05/05/2023,23/05/2023,28/05/2023,48.63151641,13.70805802,33UUP,EPSG:32633
EMSR728_8_33UUQ_x301135_y5452125,21/04/2023,28/04/2023,30/05/2023,03/06/2023,49.17860627,12.28870842,EPSG:32633,21/04/2023,23/04/2023,23/05/2023,28/05/2023,49.17860627,12.28870842,33UUQ,EPSG:32633
EMSR728_8_33UUQ_x301135_y5454685,21/04/2023,28/04/2023,30/05/2023,03/06/2023,49.20160847,12.28745022,EPSG:32633,21/04/2023,23/04/2023,23/05/2023,28/05/2023,49.20160847,12.28745022,33UUQ,EPSG:32633
EMSR728_8_33UUQ_x301135_y5457245,21/04/2023,28/04/2023,30/05/2023,03/06/2023,49.22461055,12.28619041,EPSG:32633,21/04/2023,23/04/2023,23/05/2023,28/05/2023,49.22461055,12.28619041,33UUQ,EPSG:32633
EMSR728_8_33UUQ_x303695_y5452125,21/04/2023,28/04/2023,30/05/2023,03/06/2023,49.17942528,12.32379577,EPSG:32633,21/04/2023,23/04/2023,23/05/2023,28/05/2023,49.17942528,12.32379577,33UUQ,EPSG:32633
EMSR728_8_33UUQ_x306255_y5449565,21/04/2023,28/04/2023,30/05/2023,03/06/2023,49.15723002,12.36010888,EPSG:32633,21/04/2023,23/04/2023,23/05/2023,28/05/2023,49.15723002,12.36010888,33UUQ,EPSG:32633
EMSR728_8_33UUQ_x306255_y5454685,21/04/2023,28/04/2023,30/05/2023,03/06/2023,49.20323715,12.35765898,EPSG:32633,21/04/2023,23/04/2023,23/05/2023,28/05/2023,49.20323715,12.35765898,33UUQ,EPSG:32633
EMSR728_8_33UUQ_x308815_y5452125,21/04/2023,28/04/2023,30/05/2023,03/06/2023,49.18103134,12.39397521,EPSG:32633,21/04/2023,23/04/2023,23/05/2023,28/05/2023,49.18103134,12.39397521,33UUQ,EPSG:32633
EMSR728_8_33UUQ_x311375_y5447005,21/04/2023,28/04/2023,30/05/2023,03/06/2023,49.13580848,12.43144918,EPSG:32633,21/04/2023,23/04/2023,23/05/2023,28/05/2023,49.13580848,12.43144918,33UUQ,EPSG:32633
EMSR728_8_33UUQ_x311375_y5449565,21/04/2023,28/04/2023,30/05/2023,03/06/2023,49.1588135,12.43025897,EPSG:32633,21/04/2023,23/04/2023,23/05/2023,28/05/2023,49.1588135,12.43025897,33UUQ,EPSG:32633
EMSR728_8_33UUQ_x311375_y5452125,21/04/2023,28/04/2023,30/05/2023,03/06/2023,49.1818184,12.42906724,EPSG:32633,21/04/2023,23/04/2023,23/05/2023,28/05/2023,49.1818184,12.42906724,33UUQ,EPSG:32633
EMSR728_8_33UUQ_x311375_y5454685,21/04/2023,28/04/2023,30/05/2023,03/06/2023,49.20482318,12.427874,EPSG:32633,21/04/2023,23/04/2023,23/05/2023,28/05/2023,49.20482318,12.427874,33UUQ,EPSG:32633
EMSR728_8_33UUQ_x313935_y5444445,21/04/2023,28/04/2023,30/05/2023,03/06/2023,49.11357788,12.46768282,EPSG:32633,21/04/2023,23/04/2023,23/05/2023,28/05/2023,49.11357788,12.46768282,33UUQ,EPSG:32633
EMSR728_8_33UUQ_x313935_y5449565,21/04/2023,28/04/2023,30/05/2023,03/06/2023,49.15958927,12.4653363,EPSG:32633,21/04/2023,23/04/2023,23/05/2023,28/05/2023,49.15958927,12.4653363,33UUQ,EPSG:32633
EMSR728_8_33UUQ_x313935_y5452125,21/04/2023,28/04/2023,30/05/2023,03/06/2023,49.18259479,12.4641608,EPSG:32633,21/04/2023,23/04/2023,23/05/2023,28/05/2023,49.18259479,12.4641608,33UUQ,EPSG:32633
EMSR728_8_33UUQ_x316495_y5452125,21/04/2023,28/04/2023,30/05/2023,03/06/2023,49.18336054,12.49925586,EPSG:32633,21/04/2023,23/04/2023,23/05/2023,28/05/2023,49.18336054,12.49925586,33UUQ,EPSG:32633
EMSR728_8_33UUQ_x316495_y5454685,21/04/2023,28/04/2023,30/05/2023,03/06/2023,49.20636657,12.4980951,EPSG:32633,21/04/2023,23/04/2023,23/05/2023,28/05/2023,49.20636657,12.4980951,33UUQ,EPSG:32633
EMSR728_8_33UUQ_x319055_y5447005,21/04/2023,28/04/2023,30/05/2023,03/06/2023,49.13810201,12.53663702,EPSG:32633,21/04/2023,23/04/2023,23/05/2023,28/05/2023,49.13810201,12.53663702,33UUQ,EPSG:32633
EMSR728_8_33UUQ_x319055_y5452125,21/04/2023,28/04/2023,30/05/2023,03/06/2023,49.18411562,12.53435239,EPSG:32633,21/04/2023,23/04/2023,23/05/2023,28/05/2023,49.18411562,12.53435239,33UUQ,EPSG:32633
EMSR728_8_33UUQ_x319055_y5454685,21/04/2023,28/04/2023,30/05/2023,03/06/2023,49.20712226,12.53320789,EPSG:32633,21/04/2023,23/04/2023,23/05/2023,28/05/2023,49.20712226,12.53320789,33UUQ,EPSG:32633
EMSR728_8_33UUQ_x319055_y5457245,21/04/2023,28/04/2023,30/05/2023,03/06/2023,49.23012879,12.53206192,EPSG:32633,21/04/2023,23/04/2023,23/05/2023,28/05/2023,49.23012879,12.53206192,33UUQ,EPSG:32633
EMSR728_8_33UUQ_x321615_y5447005,21/04/2023,28/04/2023,30/05/2023,03/06/2023,49.13884524,12.57170257,EPSG:32633,21/04/2023,23/04/2023,23/05/2023,28/05/2023,49.13884524,12.57170257,33UUQ,EPSG:32633
EMSR728_8_33UUQ_x321615_y5452125,21/04/2023,28/04/2023,30/05/2023,03/06/2023,49.18486005,12.56945038,EPSG:32633,21/04/2023,23/04/2023,23/05/2023,28/05/2023,49.18486005,12.56945038,33UUQ,EPSG:32633
EMSR728_8_33UUQ_x321615_y5454685,21/04/2023,28/04/2023,30/05/2023,03/06/2023,49.20786729,12.56832213,EPSG:32633,21/04/2023,23/04/2023,23/05/2023,28/05/2023,49.20786729,12.56832213,33UUQ,EPSG:32633
EMSR728_8_33UUQ_x321615_y5457245,21/04/2023,28/04/2023,30/05/2023,03/06/2023,49.23087442,12.56719244,EPSG:32633,21/04/2023,23/04/2023,23/05/2023,28/05/2023,49.23087442,12.56719244,33UUQ,EPSG:32633
EMSR728_8_33UUQ_x321615_y5459805,21/04/2023,28/04/2023,30/05/2023,03/06/2023,49.25388143,12.56606131,EPSG:32633,21/04/2023,23/04/2023,23/05/2023,28/05/2023,49.25388143,12.56606131,33UUQ,EPSG:32633
