Nome_Serie,Data_1_SAR,Data_2_SAR,Data_3_SAR,Data_4_SAR,Lat_Centro_SAR,Lon_Centro_SAR,EPSG_SAR,Data_1_OPT,Data_2_OPT,Data_3_OPT,Data_4_OPT,Lat_Centro_OPT,Lon_Centro_OPT,MGRS_Tile_OPT,EPSG_OPT
EMSR554_3_55JGG_x731665_y6651025,2020-09-28,2020-11-15,2020-11-27,2020-12-21,-30.261558532755213,149.4212135626487,EPSG:32755,2020-09-24,2020-11-18,2020-11-23,2021-01-07,-30.261558532755213,149.4212135626487,55JGG,EPSG:32755
EMSR554_3_55JGG_x731665_y6653585,2020-09-28,2020-11-15,2020-11-27,2020-12-21,-30.23847710603996,149.4206473100939,EPSG:32755,2020-10-04,2020-11-18,2020-11-23,2021-01-07,-30.23847710603996,149.4206473100939,55JGG,EPSG:32755
EMSR554_3_55JGG_x731665_y6656145,2020-09-28,2020-11-15,2020-11-27,2020-12-21,-30.215395588339156,149.42008171310266,EPSG:32755,2020-09-24,2020-11-18,2020-11-23,2021-01-07,-30.215395588339156,149.42008171310266,55JGG,EPSG:32755
EMSR554_3_55JGG_x731665_y6658705,2020-09-28,2020-11-15,2020-11-27,2020-12-21,-30.192313979702845,149.41951677103538,EPSG:32755,2020-09-24,2020-11-13,2020-11-23,2021-01-07,-30.192313979702845,149.41951677103538,55JGG,EPSG:32755
EMSR554_3_55JGG_x731665_y6661265,2020-09-28,2020-11-15,2020-11-27,2020-12-21,-30.16923228018119,149.4189524832535,EPSG:32755,2020-09-24,2020-11-23,2020-11-23,2021-01-07,-30.16923228018119,149.4189524832535,55JGG,EPSG:32755
EMSR554_3_55JGG_x731665_y6663825,2020-09-28,2020-11-15,2020-11-27,2020-12-21,-30.14615048982426,149.4183888491195,EPSG:32755,2020-09-24,2020-11-13,2020-11-23,2021-01-07,-30.14615048982426,149.4183888491195,55JGG,EPSG:32755
EMSR554_3_55JGG_x734225_y6645905,2020-09-28,2020-11-15,2020-11-27,2020-12-21,-30.307225671230643,149.4489492413682,EPSG:32755,2020-09-24,2020-11-18,2020-11-23,2021-01-07,-30.307225671230643,149.4489492413682,55JGG,EPSG:32755
EMSR554_3_55JGG_x734225_y6648465,2020-09-28,2020-11-15,2020-11-27,2020-12-21,-30.28414488230546,149.44837545809818,EPSG:32755,2020-09-24,2020-11-18,2020-11-23,2021-01-07,-30.28414488230546,149.44837545809818,55JGG,EPSG:32755
EMSR554_3_55JGG_x734225_y6651025,2020-09-28,2020-11-15,2020-11-27,2020-12-21,-30.261064002086403,149.4478023388594,EPSG:32755,2020-09-24,2020-11-18,2020-11-23,2021-01-07,-30.261064002086403,149.4478023388594,55JGG,EPSG:32755
EMSR554_3_55JGG_x734225_y6653585,2020-09-28,2020-11-15,2020-11-27,2020-12-21,-30.237983030623784,149.44722988300305,EPSG:32755,2020-09-24,2020-11-18,2020-11-23,2021-01-07,-30.237983030623784,149.44722988300305,55JGG,EPSG:32755
EMSR554_3_55JGG_x734225_y6656145,2020-09-28,2020-11-15,2020-11-27,2020-12-21,-30.21490196796791,149.44665808988142,EPSG:32755,2020-09-24,2020-11-18,2020-11-23,2021-01-07,-30.21490196796791,149.44665808988142,55JGG,EPSG:32755
EMSR554_3_55JGG_x734225_y6658705,2020-09-28,2020-11-15,2020-11-27,2020-12-21,-30.19182081416916,149.4460869588479,EPSG:32755,2020-09-24,2020-11-18,2020-11-23,2021-01-07,-30.19182081416916,149.4460869588479,55JGG,EPSG:32755
EMSR554_3_55JGG_x734225_y6661265,2020-09-28,2020-11-15,2020-11-27,2020-12-21,-30.16873956927791,149.44551648925705,EPSG:32755,2020-09-24,2020-11-23,2020-11-23,2021-01-07,-30.16873956927791,149.44551648925705,55JGG,EPSG:32755
EMSR554_3_55JGG_x734225_y6663825,2020-09-28,2020-11-15,2020-11-27,2020-12-21,-30.145658233344584,149.4449466804644,EPSG:32755,2020-09-24,2020-11-23,2020-11-23,2021-01-07,-30.145658233344584,149.4449466804644,55JGG,EPSG:32755
EMSR554_3_55JGG_x736785_y6645905,2020-09-28,2020-11-15,2020-11-27,2020-12-21,-30.30672482916512,149.47554978104262,EPSG:32755,2020-09-24,2020-11-18,2020-11-23,2021-01-07,-30.30672482916512,149.47554978104262,55JGG,EPSG:32755
EMSR554_3_55JGG_x736785_y6648465,2020-09-28,2020-11-15,2020-11-27,2020-12-21,-30.28364450087099,149.47496978075762,EPSG:32755,2020-09-24,2020-11-18,2020-11-23,2021-01-07,-30.28364450087099,149.47496978075762,55JGG,EPSG:32755
EMSR554_3_55JGG_x736785_y6653585,2020-09-28,2020-11-15,2020-11-27,2020-12-21,-30.237483569820142,149.47381179317765,EPSG:32755,2020-09-24,2020-11-18,2020-11-23,2021-01-07,-30.237483569820142,149.47381179317765,55JGG,EPSG:32755
EMSR554_3_55JGG_x736785_y6656145,2020-09-28,2020-11-15,2020-11-27,2020-12-21,-30.214402967164617,149.4732338045722,EPSG:32755,2020-09-24,2020-11-18,2020-11-23,2021-01-07,-30.214402967164617,149.4732338045722,55JGG,EPSG:32755
EMSR554_3_55JGG_x736785_y6658705,2020-09-28,2020-11-15,2020-11-27,2020-12-21,-30.19132227315656,149.472656485218,EPSG:32755,2020-09-24,2020-11-18,2020-11-23,2021-01-07,-30.19132227315656,149.472656485218,55JGG,EPSG:32755
EMSR554_3_55JGG_x736785_y6661265,2020-09-28,2020-11-15,2020-11-27,2020-12-21,-30.16824148784665,149.47207983446256,EPSG:32755,2020-09-24,2020-11-13,2020-11-23,2021-01-07,-30.16824148784665,149.47207983446256,55JGG,EPSG:32755
EMSR554_3_55JGG_x736785_y6663825,2020-09-28,2020-11-15,2020-11-27,2020-12-21,-30.14516061128562,149.47150385165455,EPSG:32755,2020-09-24,2020-11-23,2020-11-23,2021-01-07,-30.14516061128562,149.47150385165455,55JGG,EPSG:32755
EMSR554_3_55JGG_x739345_y6645905,2020-09-28,2020-11-15,2020-11-27,2020-12-21,-30.306218587316263,149.50214964884506,EPSG:32755,2020-09-24,2020-11-18,2020-11-23,2021-01-07,-30.306218587316263,149.50214964884506,55JGG,EPSG:32755
EMSR554_3_55JGG_x739345_y6648465,2020-09-28,2020-11-15,2020-11-27,2020-12-21,-30.283138724614773,149.501563432202,EPSG:32755,2020-09-24,2020-11-18,2020-11-23,2021-01-07,-30.283138724614773,149.501563432202,55JGG,EPSG:32755
EMSR554_3_55JGG_x739345_y6651025,2020-09-28,2020-11-15,2020-11-27,2020-12-21,-30.2600587701961,149.50097789395713,EPSG:32755,2020-09-24,2020-11-18,2020-11-23,2021-01-07,-30.2600587701961,149.50097789395713,55JGG,EPSG:32755
EMSR554_3_55JGG_x739345_y6653585,2020-09-28,2020-11-15,2020-11-27,2020-12-21,-30.236978724111133,149.50039303344764,EPSG:32755,2020-09-24,2020-11-18,2020-11-23,2021-01-07,-30.236978724111133,149.50039303344764,55JGG,EPSG:32755
EMSR554_3_55JGG_x739345_y6656145,2020-09-28,2020-11-15,2020-11-27,2020-12-21,-30.213898586410764,149.49980885001193,EPSG:32755,2020-09-24,2020-11-18,2020-11-23,2021-01-07,-30.213898586410764,149.49980885001193,55JGG,EPSG:32755
EMSR554_3_55JGG_x739345_y6658705,2020-09-28,2020-11-15,2020-11-27,2020-12-21,-30.19081835714597,149.49922534298946,EPSG:32755,2020-09-24,2020-11-23,2020-11-23,2021-01-07,-30.19081835714597,149.49922534298946,55JGG,EPSG:32755
EMSR554_3_55JGG_x739345_y6661265,2020-09-28,2020-11-15,2020-11-27,2020-12-21,-30.16773803636774,149.49864251172082,EPSG:32755,2020-09-24,2020-11-23,2020-11-23,2021-01-07,-30.16773803636774,149.49864251172082,55JGG,EPSG:32755
EMSR554_3_55JGG_x739345_y6663825,2020-09-28,2020-11-15,2020-11-27,2020-12-21,-30.14465762412707,149.49806035554775,EPSG:32755,2020-09-24,2020-11-23,2020-11-23,2021-01-07,-30.14465762412707,149.49806035554775,55JGG,EPSG:32755
EMSR555_1_30TYL_x700665_y4594315,2020-10-16,2020-11-15,2020-12-09,2021-01-14,41.463549465252456,-0.5819232809207006,EPSG:32631,2020-10-30,2020-11-19,2020-12-09,2021-01-10,41.463549465252456,-0.5819232809207006,30TYL,EPSG:32630
EMSR555_1_30TYL_x700665_y4596875,2020-10-16,2020-11-15,2020-12-09,2021-01-14,41.486588064981305,-0.5810663855325181,EPSG:32631,2020-10-30,2020-11-19,2020-12-09,2021-01-10,41.486588064981305,-0.5810663855325181,30TYL,EPSG:32630
EMSR555_1_30TYL_x700665_y4599435,2020-10-16,2020-11-15,2020-12-09,2021-01-14,41.50962655758149,-0.5802084928386618,EPSG:32631,2020-10-30,2020-11-19,2020-12-09,2021-01-13,41.50962655758149,-0.5802084928386618,30TYL,EPSG:32630
EMSR555_1_30TYL_x703225_y4591755,2020-10-22,2020-11-15,2020-12-09,2021-01-14,41.43986301363937,-0.5521626738472261,EPSG:32631,2020-10-30,2020-11-19,2020-12-21,2021-01-13,41.43986301363937,-0.5521626738472261,30TYL,EPSG:32630
EMSR555_1_30TYL_x703225_y4594315,2020-10-16,2020-11-15,2020-12-09,2021-01-14,41.46290119879347,-0.5512959598587988,EPSG:32631,2020-10-30,2020-11-19,2020-12-06,2021-01-13,41.46290119879347,-0.5512959598587988,30TYL,EPSG:32630
EMSR555_1_30TYL_x703225_y4596875,2020-10-16,2020-11-15,2020-12-09,2021-01-14,41.48593927648465,-0.5504282373401961,EPSG:32631,2020-10-30,2020-11-19,2020-12-09,2021-01-13,41.48593927648465,-0.5504282373401961,30TYL,EPSG:32630
EMSR555_1_30TYL_x703225_y4599435,2020-10-16,2020-11-15,2020-12-09,2021-01-14,41.50897724668171,-0.5495595049426456,EPSG:32631,2020-10-30,2020-11-19,2020-12-09,2021-01-13,41.50897724668171,-0.5495595049426456,30TYL,EPSG:32630
EMSR555_1_30TYL_x705785_y4586635,2020-10-16,2020-11-15,2020-12-09,2021-01-14,41.3931314923793,-0.5232991711714583,EPSG:32631,2020-10-30,2020-11-21,2020-12-09,2021-01-13,41.3931314923793,-0.5232991711714583,30TYL,EPSG:32630
EMSR555_1_30TYL_x705785_y4589195,2020-10-16,2020-11-15,2020-12-09,2021-01-14,41.41616936488552,-0.5224236820376519,EPSG:32631,2020-10-30,2020-11-19,2020-12-21,2021-01-10,41.41616936488552,-0.5224236820376519,30TYL,EPSG:32630
EMSR555_1_30TYL_x705785_y4591755,2020-10-22,2020-11-15,2020-12-09,2021-01-14,41.43920712962289,-0.5215471745427769,EPSG:32631,2020-10-30,2020-11-19,2020-12-21,2021-01-13,41.43920712962289,-0.5215471745427769,30TYL,EPSG:32630
EMSR555_1_30TYL_x705785_y4594315,2020-10-16,2020-11-15,2020-12-09,2021-01-14,41.46224478655966,-0.5206696473266352,EPSG:32631,2020-10-30,2020-11-19,2020-12-21,2021-01-13,41.46224478655966,-0.5206696473266352,30TYL,EPSG:32630
EMSR555_1_30TYL_x705785_y4596875,2020-10-16,2020-11-15,2020-12-09,2021-01-14,41.485282335664046,-0.5197910990263848,EPSG:32631,2020-10-30,2020-11-19,2020-12-09,2021-01-13,41.485282335664046,-0.5197910990263848,30TYL,EPSG:32630
EMSR555_1_30TYL_x708345_y4586635,2020-10-16,2020-11-15,2020-12-09,2021-01-14,41.39246853830448,-0.4927062777304091,EPSG:32631,2020-10-17,2020-11-21,2020-12-21,2021-01-10,41.39246853830448,-0.4927062777304091,30TYL,EPSG:32630
EMSR555_1_30TYL_x708345_y4589195,2020-10-16,2020-11-15,2020-12-09,2021-01-14,41.41550587679608,-0.4918200017842947,EPSG:32631,2020-10-17,2020-11-21,2020-12-21,2021-01-10,41.41550587679608,-0.4918200017842947,30TYL,EPSG:32630
EMSR555_1_30TYL_x708345_y4591755,2020-10-22,2020-11-15,2020-12-09,2021-01-14,41.43854310714599,-0.4909326949591546,EPSG:32631,2020-10-17,2020-11-21,2020-12-21,2021-01-10,41.43854310714599,-0.4909326949591546,30TYL,EPSG:32630
EMSR555_1_30TYL_x708345_y4594315,2020-10-16,2020-11-15,2020-12-09,2021-01-14,41.46158022932187,-0.4900443558781394,EPSG:32631,2020-10-17,2020-11-21,2020-12-09,2021-01-13,41.46158022932187,-0.4900443558781394,30TYL,EPSG:32630
EMSR555_1_30TYL_x708345_y4596875,2020-10-16,2020-11-15,2020-12-09,2021-01-14,41.48461724329138,-0.4891549831617306,EPSG:32631,2020-10-30,2020-11-21,2020-12-09,2021-01-13,41.48461724329138,-0.4891549831617306,30TYL,EPSG:32630
EMSR555_1_30TYL_x710905_y4591755,2020-10-22,2020-11-15,2020-12-09,2021-01-14,41.43787094698803,-0.4603192476309591,EPSG:32631,2020-10-17,2020-11-21,2020-12-21,2021-01-10,41.43787094698803,-0.4603192476309591,30TYL,EPSG:32630
EMSR555_1_30TYL_x710905_y4594315,2020-10-16,2020-11-15,2020-12-09,2021-01-14,41.46090752786051,-0.4594200980645912,EPSG:32631,2020-10-17,2020-11-21,2020-12-21,2021-01-10,41.46090752786051,-0.4594200980645912,30TYL,EPSG:32630
EMSR557_2_33VUL_x608935_y7038415,2020-11-12,2020-12-06,2021-01-11,2021-01-23,63.44560233545459,11.209878737120324,EPSG:32633,2020-11-11,2020-11-11,2021-01-17,2021-02-01,63.44560233545459,11.209878737120324,33VUL,EPSG:32633
EMSR557_2_33VUL_x608935_y7040975,2020-11-12,2020-12-06,2021-01-11,2021-01-23,63.4685604715909,11.211650631086828,EPSG:32633,2020-11-11,2020-11-11,2021-01-17,2021-02-01,63.4685604715909,11.211650631086828,33VUL,EPSG:32633
EMSR557_2_33VUL_x611495_y7038415,2020-11-12,2020-12-06,2021-01-11,2021-01-23,63.44480067455524,11.26116321847418,EPSG:32633,2020-11-11,2020-11-11,2021-01-17,2021-02-01,63.44480067455524,11.26116321847418,33VUL,EPSG:32633
EMSR557_2_33VUL_x614055_y7040975,2020-11-12,2020-12-06,2021-01-11,2021-01-23,63.46693715586736,11.314298393584766,EPSG:32633,2020-11-11,2020-11-11,2021-01-17,2021-02-01,63.46693715586736,11.314298393584766,33VUL,EPSG:32633
EMSR557_2_33VUL_x616615_y7040975,2020-11-12,2020-12-06,2021-01-11,2021-01-23,63.46609791066965,11.365617293756625,EPSG:32633,2020-11-11,2020-11-11,2021-01-17,2021-02-01,63.46609791066965,11.365617293756625,33VUL,EPSG:32633
EMSR557_2_33VUL_x619175_y7040975,2020-11-12,2020-12-06,2021-01-11,2021-01-23,63.46524027694118,11.416932774810768,EPSG:32633,2020-11-11,2020-11-11,2021-01-17,2021-02-01,63.46524027694118,11.416932774810768,33VUL,EPSG:32633
EMSR557_2_33VUL_x621735_y7040975,2020-11-12,2020-12-06,2021-01-11,2021-01-23,63.46436425701405,11.46824476298543,EPSG:32633,2020-11-11,2020-11-11,2021-01-17,2021-02-01,63.46436425701405,11.46824476298543,33VUL,EPSG:32633
EMSR557_2_33VUL_x626855_y7040975,2020-11-12,2020-12-06,2021-01-11,2021-01-23,63.46255706814054,11.570857965805574,EPSG:32633,2020-11-11,2020-11-11,2021-01-17,2021-02-01,63.46255706814054,11.570857965805574,33VUL,EPSG:32633
EMSR557_2_33VUL_x629415_y7038415,2020-11-12,2020-12-06,2021-01-11,2021-01-23,63.438674683585454,11.620059100505593,EPSG:32633,2020-11-11,2020-11-11,2021-01-17,2021-02-01,63.438674683585454,11.620059100505593,33VUL,EPSG:32633
EMSR557_2_33VUL_x631975_y7038415,2020-11-12,2020-12-06,2021-01-11,2021-01-23,63.43772608986258,11.671315417244235,EPSG:32633,2020-11-11,2020-11-11,2021-01-17,2021-02-06,63.43772608986258,11.671315417244235,33VUL,EPSG:32633
EMSR557_2_33VUL_x634535_y7038415,2020-11-12,2020-12-06,2021-01-11,2021-01-23,63.43675914060029,11.722567882713356,EPSG:32633,2020-11-11,2020-11-11,2021-01-17,2021-02-01,63.43675914060029,11.722567882713356,33VUL,EPSG:32633
EMSR557_4_32VNR_x531615_y7001035,2020-11-10,2020-12-04,2021-01-06,2021-01-28,63.12568715904661,9.652139218611454,EPSG:32633,2020-11-11,2020-11-11,2021-01-20,2021-02-02,63.12568715904661,9.652139218611454,32VNR,EPSG:32632
EMSR557_4_32VNR_x531615_y7003595,2020-11-10,2020-12-04,2021-01-06,2021-01-28,63.1486619504834,9.652655007078677,EPSG:32633,2020-11-11,2020-11-11,2021-01-20,2021-02-02,63.1486619504834,9.652655007078677,32VNR,EPSG:32632
EMSR557_4_32VNR_x534175_y7003595,2020-11-10,2020-12-04,2021-01-06,2021-01-28,63.14841936633975,9.703450126185263,EPSG:32633,2020-11-11,2020-11-11,2021-01-20,2021-02-02,63.14841936633975,9.703450126185263,32VNR,EPSG:32632
EMSR557_4_32VNR_x534175_y7006155,2020-11-10,2020-12-04,2021-01-06,2021-01-28,63.17139383994464,9.704007043048142,EPSG:32633,2020-11-11,2020-11-11,2021-01-20,2021-02-02,63.17139383994464,9.704007043048142,32VNR,EPSG:32632
EMSR557_4_32VNR_x536735_y7013835,2020-11-10,2020-12-04,2021-01-06,2021-01-28,63.2400550031722,9.75663915338244,EPSG:32633,2020-11-11,2020-11-11,2021-01-20,2021-02-02,63.2400550031722,9.75663915338244,32VNR,EPSG:32632
EMSR557_4_32VNR_x536735_y7016395,2020-11-10,2020-12-04,2021-01-06,2021-01-28,63.26302890619973,9.75724056126298,EPSG:32633,2020-11-11,2020-11-11,2021-01-20,2021-02-07,63.26302890619973,9.75724056126298,32VNR,EPSG:32632
EMSR557_4_32VNR_x539295_y7013835,2020-11-10,2020-12-04,2021-01-06,2021-01-28,63.23977496879017,9.807593453003,EPSG:32633,2020-11-11,2020-11-11,2021-01-20,2021-02-02,63.23977496879017,9.807593453003,32VNR,EPSG:32632
EMSR557_4_32VNR_x539295_y7016395,2020-11-10,2020-12-04,2021-01-06,2021-01-28,63.2627485935192,9.8082353510511,EPSG:32633,2020-11-11,2020-11-11,2021-01-20,2021-02-02,63.2627485935192,9.8082353510511,32VNR,EPSG:32632
EMSR557_4_32VNR_x539295_y7018955,2020-11-10,2020-12-04,2021-01-06,2021-01-28,63.2857221398847,9.808878400220642,EPSG:32633,2020-11-11,2020-11-11,2021-01-20,2021-02-02,63.2857221398847,9.808878400220642,32VNR,EPSG:32632
EMSR557_4_32VNR_x539295_y7021515,2020-11-10,2020-12-04,2021-01-06,2021-01-28,63.30869560792197,9.809522603467189,EPSG:32633,2020-11-11,2020-11-11,2021-01-20,2021-02-07,63.30869560792197,9.809522603467189,32VNR,EPSG:32632
EMSR561_1_36LXH_x685255_y8231265,2020-11-20,2020-12-26,2021-01-31,2021-02-24,-16.00264150741494,34.74320162020942,EPSG:32736,2020-11-19,2020-12-24,2021-01-28,2021-02-22,-16.00264150741494,34.74320162020942,36LXH,EPSG:32736
EMSR561_1_36LXH_x685255_y8233825,2020-11-20,2020-12-26,2021-01-31,2021-02-24,-15.97950880399967,34.74300112343029,EPSG:32736,2020-11-19,2021-01-03,2021-01-28,2021-02-22,-15.97950880399967,34.74300112343029,36LXH,EPSG:32736
EMSR561_1_36LXH_x687815_y8228705,2020-11-20,2020-12-26,2021-01-31,2021-02-24,-16.025578445198587,34.76732132793586,EPSG:32736,2020-11-19,2020-12-24,2021-01-28,2021-02-22,-16.025578445198587,34.76732132793586,36LXH,EPSG:32736
EMSR561_1_36LXH_x687815_y8231265,2020-11-20,2020-12-26,2021-01-31,2021-02-24,-16.002446091166224,34.76711775070608,EPSG:32736,2020-11-19,2020-12-24,2021-01-28,2021-02-22,-16.002446091166224,34.76711775070608,36LXH,EPSG:32736
EMSR561_1_36LXH_x690375_y8226145,2020-11-20,2020-12-26,2021-01-31,2021-02-24,-16.04851206855269,34.79144654355513,EPSG:32736,2020-11-19,2020-12-24,2021-01-28,2021-02-22,-16.04851206855269,34.79144654355513,36LXH,EPSG:32736
EMSR561_1_36LXH_x692935_y8226145,2020-11-20,2020-12-26,2021-01-31,2021-02-24,-16.04831072271323,34.81536751055949,EPSG:32736,2020-11-24,2020-12-24,2021-02-07,2021-02-22,-16.04831072271323,34.81536751055949,36LXH,EPSG:32736
EMSR561_1_36LXH_x692935_y8231265,2020-11-20,2020-12-26,2021-01-31,2021-02-24,-16.00204728016775,34.814949007691645,EPSG:32736,2020-11-19,2020-12-24,2021-01-28,2021-03-09,-16.00204728016775,34.814949007691645,36LXH,EPSG:32736
EMSR561_1_36LXH_x692935_y8233825,2020-11-20,2020-12-26,2021-01-31,2021-02-24,-15.978915480287212,34.81474026960863,EPSG:32736,2020-11-19,2021-01-03,2021-01-28,2021-03-09,-15.978915480287212,34.81474026960863,36LXH,EPSG:32736
EMSR561_2_36KYG_x712915_y8170355,2020-11-20,2020-12-21,2021-01-26,2021-01-26,-16.550687688365933,35.007177770790975,EPSG:32736,2020-11-19,2020-12-21,2021-02-04,2021-02-04,-16.550687688365933,35.007177770790975,36KYG,EPSG:32736
EMSR561_2_36KYG_x712915_y8175475,2020-11-20,2020-12-21,2021-01-26,2021-01-26,-16.504431633099582,35.0066997459774,EPSG:32736,2020-11-19,2020-12-21,2021-01-28,2021-01-28,-16.504431633099582,35.0066997459774,36KYG,EPSG:32736
EMSR561_2_36KYG_x715475_y8172915,2020-11-20,2020-12-21,2021-01-26,2021-01-26,-16.52732775655225,35.0309146557375,EPSG:32736,2020-11-19,2020-12-21,2021-01-28,2021-01-28,-16.52732775655225,35.0309146557375,36KYG,EPSG:32736
EMSR561_2_36KYG_x715475_y8175475,2020-11-20,2020-12-21,2021-01-26,2021-01-26,-16.504200044218393,35.03067298600038,EPSG:32736,2020-11-19,2020-12-21,2021-01-28,2021-01-28,-16.504200044218393,35.03067298600038,36KYG,EPSG:32736
EMSR561_2_36KYG_x718035_y8170355,2020-11-20,2020-12-21,2021-01-26,2021-01-26,-16.550220386180374,35.055135266539246,EPSG:32736,2020-11-19,2020-12-21,2021-01-28,2021-01-28,-16.550220386180374,35.055135266539246,36KYG,EPSG:32736
EMSR561_2_36KYG_x718035_y8172915,2020-11-20,2020-12-21,2021-01-26,2021-01-26,-16.527093075148983,35.05489035751524,EPSG:32736,2020-11-19,2020-12-19,2021-01-28,2021-01-28,-16.527093075148983,35.05489035751524,36KYG,EPSG:32736
EMSR561_2_36KYG_x718035_y8175475,2020-11-20,2020-12-21,2021-01-26,2021-01-26,-16.50396570943672,35.054645839642106,EPSG:32736,2020-11-19,2020-12-19,2021-01-28,2021-01-28,-16.50396570943672,35.054645839642106,36KYG,EPSG:32736
EMSR561_2_36KYG_x720595_y8162675,2020-11-20,2020-12-21,2021-01-26,2021-01-26,-16.61936315579635,35.07985909056492,EPSG:32736,2020-11-19,2020-12-24,2021-01-28,2021-01-28,-16.61936315579635,35.07985909056492,36KYG,EPSG:32736
EMSR561_2_36KYG_x720595_y8165235,2020-11-20,2020-12-21,2021-01-26,2021-01-26,-16.59623636022806,35.0796101406286,EPSG:32736,2020-11-19,2020-12-21,2021-01-28,2021-01-28,-16.59623636022806,35.0796101406286,36KYG,EPSG:32736
EMSR561_2_36KYG_x720595_y8167795,2020-11-20,2020-12-21,2021-01-26,2021-01-26,-16.57310950969015,35.07936158706028,EPSG:32736,2020-11-19,2020-12-21,2021-02-04,2021-02-04,-16.57310950969015,35.07936158706028,36KYG,EPSG:32736
EMSR561_2_36KYG_x720595_y8170355,2020-11-20,2020-12-21,2021-01-26,2021-01-26,-16.54998260425204,35.07911342963848,EPSG:32736,2020-11-19,2020-12-19,2021-02-04,2021-02-04,-16.54998260425204,35.07911342963848,36KYG,EPSG:32736
EMSR561_2_36KYG_x720595_y8172915,2020-11-20,2020-12-21,2021-01-26,2021-01-26,-16.526855643983186,35.07886566814218,EPSG:32736,2020-11-19,2020-12-21,2021-01-28,2021-01-28,-16.526855643983186,35.07886566814218,36KYG,EPSG:32736
EMSR561_2_36KYG_x723155_y8157555,2020-11-20,2020-12-21,2021-01-26,2021-01-26,-16.665374270852304,35.104350277253914,EPSG:32736,2020-11-19,2020-12-24,2021-01-28,2021-01-28,-16.665374270852304,35.104350277253914,36KYG,EPSG:32736
EMSR561_2_36KYG_x723155_y8160115,2020-11-20,2020-12-21,2021-01-26,2021-01-26,-16.642247940663857,35.104097658858,EPSG:32736,2020-11-19,2020-12-24,2021-01-28,2021-01-28,-16.642247940663857,35.104097658858,36KYG,EPSG:32736
EMSR561_2_36KYG_x723155_y8162675,2020-11-20,2020-12-21,2021-01-26,2021-01-26,-16.61912155528501,35.10384544184051,EPSG:32736,2020-11-19,2020-12-19,2021-01-28,2021-01-28,-16.61912155528501,35.10384544184051,36KYG,EPSG:32736
EMSR561_2_36KYG_x723155_y8165235,2020-11-20,2020-12-21,2021-01-26,2021-01-26,-16.59599511478526,35.103593625976615,EPSG:32736,2020-11-19,2020-12-24,2021-02-04,2021-02-04,-16.59599511478526,35.103593625976615,36KYG,EPSG:32736
EMSR561_2_36KYG_x723155_y8167795,2020-11-20,2020-12-21,2021-01-26,2021-01-26,-16.57286861923412,35.103342211041884,EPSG:32736,2020-11-19,2020-12-24,2021-02-04,2021-02-04,-16.57286861923412,35.103342211041884,36KYG,EPSG:32736
EMSR561_2_36KYG_x723155_y8170355,2020-11-20,2020-12-21,2021-01-26,2021-01-26,-16.549742068701185,35.10309119681231,EPSG:32736,2020-11-19,2020-12-24,2021-02-04,2021-02-04,-16.549742068701185,35.10309119681231,36KYG,EPSG:32736
EMSR561_2_36KYG_x723155_y8172915,2020-11-20,2020-12-21,2021-01-26,2021-01-26,-16.52661546325601,35.10284058306433,EPSG:32736,2020-11-19,2020-12-24,2021-01-28,2021-01-28,-16.52661546325601,35.10284058306433,36KYG,EPSG:32736
EMSR561_2_36KYG_x725715_y8157555,2020-11-20,2020-12-21,2021-01-26,2021-01-26,-16.665129186221296,35.128341972474765,EPSG:32736,2020-11-19,2020-12-24,2021-01-25,2021-01-25,-16.665129186221296,35.128341972474765,36KYG,EPSG:32736
EMSR561_2_36KYG_x725715_y8160115,2020-11-20,2020-12-21,2021-01-26,2021-01-26,-16.642003215330814,35.12808647924654,EPSG:32736,2020-11-19,2020-12-19,2021-01-25,2021-01-25,-16.642003215330814,35.12808647924654,36KYG,EPSG:32736
EMSR561_2_36KYG_x725715_y8162675,2020-11-20,2020-12-21,2021-01-26,2021-01-26,-16.61887718916693,35.127831391962594,EPSG:32736,2020-11-19,2020-12-21,2021-01-25,2021-01-25,-16.61887718916693,35.127831391962594,36KYG,EPSG:32736
EMSR561_2_36KYG_x725715_y8165235,2020-11-20,2020-12-21,2021-01-26,2021-01-26,-16.595751107799327,35.12757671039553,EPSG:32736,2020-11-19,2020-12-24,2021-01-28,2021-01-28,-16.595751107799327,35.12757671039553,36KYG,EPSG:32736
EMSR561_2_36KYG_x725715_y8167795,2020-11-20,2020-12-21,2021-01-26,2021-01-26,-16.572624971297646,35.12732243431839,EPSG:32736,2020-11-19,2020-12-24,2021-02-04,2021-02-04,-16.572624971297646,35.12732243431839,36KYG,EPSG:32736
EMSR561_2_36KYG_x725715_y8170355,2020-11-20,2020-12-21,2021-01-26,2021-01-26,-16.5494987797316,35.12706856350462,EPSG:32736,2020-11-19,2020-12-21,2021-02-04,2021-02-04,-16.5494987797316,35.12706856350462,36KYG,EPSG:32736
EMSR561_2_36KYG_x728275_y8154995,2020-11-20,2020-12-21,2021-01-26,2021-01-26,-16.688006880161698,35.152592040096394,EPSG:32736,2020-11-19,2020-12-24,2021-01-25,2021-01-25,-16.688006880161698,35.152592040096394,36KYG,EPSG:32736
EMSR561_2_36KYG_x728275_y8157555,2020-11-20,2020-12-21,2021-01-26,2021-01-26,-16.664881328061348,35.152333261523594,EPSG:32736,2020-11-19,2020-12-24,2021-01-25,2021-01-25,-16.664881328061348,35.152333261523594,36KYG,EPSG:32736
