Nome_Serie,Problema,Data_1_org_SAR,Data_2_org_SAR,Data_3_org_SAR,Data_4_org_SAR,Data_1_SAR,Data_2_SAR,Data_3_SAR,Data_4_SAR,Lat_Centro_SAR,Lon_Centro_SAR,EPSG_SAR,Data_1_org_OPT,Data_2_org_OPT,Data_3_org_OPT,Data_4_org_OPT,Data_1_OPT,Data_2_OPT,Data_3_OPT,Data_4_OPT,Lat_Centro_OPT,Lon_Centro_OPT,MGRS_Tile_OPT,EPSG_OPT
EMSR265_6_31UDQ_x442995_y5413795,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2025-07-07,2025-08-09,2025-09-05,2025-10-08,48.86313806928729,2.2401397406794192,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2025-07-11,2025-08-05,2025-09-19,2025-10-11,48.86313806928729,2.2401397406794192,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x442995_y5418915,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2025-04-06,2025-05-05,2025-06-05,2025-07-07,48.90919248050698,2.239441607213112,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2025-04-09,2025-05-14,2025-06-13,2025-07-11,48.90919248050698,2.239441607213112,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x442995_y5421475,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2022-11-05,2022-12-06,2023-01-07,2023-02-09,48.9322195446926,2.239091875276919,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2022-11-19,2022-12-16,2023-01-18,2023-02-07,48.9322195446926,2.239091875276919,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x442995_y5426595,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2025-06-05,2025-07-07,2025-08-09,2025-09-05,48.97827339025296,2.238391077376538,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2025-06-13,2025-07-11,2025-08-07,2025-09-19,48.97827339025296,2.238391077376538,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x445555_y5406115,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2024-12-07,2025-01-05,2025-02-05,2025-03-06,48.79427993556,2.2760374564728907,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2024-12-23,2025-01-14,2025-02-16,2025-03-05,48.79427993556,2.2760374564728907,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x445555_y5400995,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2025-01-05,2025-02-05,2025-03-06,2025-04-06,48.74822422040711,2.276699321079872,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2025-01-14,2025-02-16,2025-03-17,2025-04-06,48.74822422040711,2.276699321079872,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x442995_y5424035,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2025-05-05,2025-06-05,2025-07-07,2025-08-09,48.95524651460539,2.238741698906736,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2025-05-06,2025-06-13,2025-07-11,2025-08-07,48.95524651460539,2.238741698906736,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x445555_y5418915,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2024-11-06,2024-12-07,2025-01-05,2025-02-05,48.9094175759011,2.27437543461162,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2024-11-20,2024-12-23,2025-01-14,2025-02-16,48.9094175759011,2.27437543461162,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x445555_y5416355,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2025-06-05,2025-07-07,2025-08-09,2025-09-05,48.88639023609286,2.274708682907283,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2025-06-13,2025-07-11,2025-08-07,2025-09-19,48.88639023609286,2.274708682907283,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x448115_y5424035,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2025-05-05,2025-06-05,2025-07-07,2025-08-09,48.95568683381787,2.3086740604424967,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2025-05-14,2025-06-13,2025-07-11,2025-08-07,48.95568683381787,2.3086740604424967,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x448115_y5408675,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2025-04-06,2025-05-05,2025-06-05,2025-07-07,48.817521476093006,2.3105761048103424,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2025-04-06,2025-05-14,2025-06-13,2025-07-11,48.817521476093006,2.3105761048103424,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x445555_y5426595,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2022-11-05,2022-12-06,2023-01-07,2023-02-09,48.97849903066975,2.273373146927323,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2022-11-14,2022-12-16,2023-01-18,2023-02-07,48.97849903066975,2.273373146927323,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x450675_y5400995,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2024-11-06,2024-12-07,2025-01-05,2025-02-05,48.7486403149038,2.346344504213973,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2024-11-20,2024-12-23,2025-01-14,2025-02-16,48.7486403149038,2.346344504213973,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x450675_y5406115,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2025-05-05,2025-06-05,2025-07-07,2025-08-09,48.79469670091797,2.3457463575678883,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2025-05-16,2025-06-13,2025-07-11,2025-08-07,48.79469670091797,2.3457463575678883,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x450675_y5413795,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2025-05-05,2025-06-05,2025-07-07,2025-08-09,48.86378057610491,2.344846289878802,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2025-05-14,2025-06-13,2025-07-11,2025-08-07,48.86378057610491,2.344846289878802,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x450675_y5411235,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2025-02-05,2025-03-06,2025-04-06,2025-05-05,48.84075271154305,2.345146692961794,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2025-02-16,2025-03-05,2025-04-09,2025-05-16,48.84075271154305,2.345146692961794,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x453235_y5416355,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2023-11-07,2023-12-06,2024-01-06,2024-02-07,48.88700154294497,2.3794644998429204,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2023-11-11,2023-12-06,2024-01-20,2024-02-17,48.88700154294497,2.3794644998429204,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x453235_y5426595,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2025-06-05,2025-07-07,2025-08-09,2025-09-05,48.97911231178403,2.378321826186089,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2025-06-11,2025-07-11,2025-08-07,2025-09-19,48.97911231178403,2.378321826186089,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x453235_y5408675,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2025-05-05,2025-06-05,2025-07-07,2025-08-09,48.81791748278469,2.3803177059336726,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2025-05-22,2025-06-13,2025-07-11,2025-08-07,48.81791748278469,2.3803177059336726,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x455795_y5403555,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2025-06-05,2025-07-07,2025-08-09,2025-09-05,48.77204286284796,2.4157241577581057,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2025-06-18,2025-07-11,2025-08-05,2025-09-19,48.77204286284796,2.4157241577581057,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x455795_y5408675,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2025-04-06,2025-05-05,2025-06-05,2025-07-07,48.818099664721615,2.4151890564126712,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2025-04-06,2025-05-14,2025-06-13,2025-07-11,48.818099664721615,2.4151890564126712,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x450675_y5408675,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2024-10-08,2024-11-06,2024-12-07,2025-01-05,48.81772475315011,2.3454467153184826,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2024-10-11,2024-11-20,2024-12-23,2025-01-14,48.81772475315011,2.3454467153184826,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x455795_y5418915,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2025-04-06,2025-05-05,2025-06-05,2025-07-07,48.91021214576891,2.414114773854773,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2025-04-06,2025-05-14,2025-06-13,2025-07-11,48.91021214576891,2.414114773854773,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x455795_y5413795,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2024-11-06,2024-12-07,2025-01-05,2025-02-05,48.86415609233892,2.4146525965881684,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2024-11-20,2024-12-23,2025-01-14,2025-02-16,48.86415609233892,2.4146525965881684,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x455795_y5416355,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2025-05-05,2025-06-05,2025-07-07,2025-08-09,48.887184165822966,2.414383855862728,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2025-05-14,2025-06-13,2025-07-11,2025-08-07,48.887184165822966,2.414383855862728,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x453235_y5418915,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2023-12-06,2024-01-06,2024-02-07,2024-03-06,48.91002937564208,2.3791793753447896,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2023-12-16,2024-01-20,2024-02-17,2024-03-23,48.91002937564208,2.3791793753447896,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x455795_y5426595,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2025-01-05,2025-02-05,2025-03-06,2025-04-06,48.97929552446595,2.413305474560913,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2025-01-14,2025-02-16,2025-03-05,2025-04-09,48.97929552446595,2.413305474560913,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x455795_y5424035,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2025-03-06,2025-04-06,2025-05-05,2025-06-05,48.95626782508154,2.4135755837626176,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2025-03-05,2025-04-09,2025-05-14,2025-06-13,48.95626782508154,2.4135755837626176,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x458355_y5400995,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2025-05-05,2025-06-05,2025-07-07,2025-08-09,48.74918554124202,2.4508150654872374,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2025-05-14,2025-06-13,2025-07-11,2025-08-07,48.74918554124202,2.4508150654872374,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x458355_y5426595,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2025-02-05,2025-03-06,2025-04-06,2025-05-05,48.979468129519056,2.448289466453056,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2025-02-16,2025-03-05,2025-04-09,2025-05-14,48.979468129519056,2.448289466453056,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x460915_y5408675,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2025-01-05,2025-02-05,2025-03-06,2025-04-06,48.81843238447742,2.484932755982607,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2025-01-14,2025-02-16,2025-03-05,2025-04-06,48.81843238447742,2.484932755982607,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x460915_y5400995,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2025-02-05,2025-03-06,2025-04-06,2025-05-05,48.74934623819582,2.485639248414482,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2025-02-16,2025-03-05,2025-04-09,2025-05-16,48.74934623819582,2.485639248414482,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x460915_y5411235,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2025-02-05,2025-03-06,2025-04-06,2025-05-05,48.84146091325279,2.484696660899754,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2025-02-18,2025-03-20,2025-04-09,2025-05-14,48.84146091325279,2.484696660899754,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x460915_y5426595,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2025-07-07,2025-08-09,2025-09-05,2025-10-08,48.97963012669574,2.4832737813843853,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2025-07-11,2025-08-07,2025-09-19,2025-10-11,48.97963012669574,2.4832737813843853,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x460915_y5413795,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2025-02-05,2025-03-06,2025-04-06,2025-05-05,48.86448934871725,2.4844602662030857,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2025-02-16,2025-03-05,2025-04-09,2025-05-14,48.86448934871725,2.4844602662030857,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x460915_y5424035,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2025-02-05,2025-03-06,2025-04-06,2025-05-05,48.95660215764846,2.4835116814962928,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2025-02-16,2025-03-05,2025-04-06,2025-05-14,48.95660215764846,2.4835116814962928,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x463475_y5406115,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2025-04-06,2025-05-05,2025-06-05,2025-07-07,48.79555417849463,2.520024897666256,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2025-04-06,2025-05-16,2025-06-13,2025-07-11,48.79555417849463,2.520024897666256,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x463475_y5400995,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2025-06-05,2025-07-07,2025-08-09,2025-09-05,48.74949641217616,2.5204637290132554,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2025-06-13,2025-07-13,2025-08-07,2025-09-19,48.74949641217616,2.5204637290132554,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x463475_y5426595,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2024-12-07,2025-01-05,2025-02-05,2025-03-06,48.97978151576362,2.518258398875576,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2024-12-23,2025-01-14,2025-02-16,2025-03-05,48.97978151576362,2.518258398875576,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x463475_y5411235,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2025-02-05,2025-03-06,2025-04-06,2025-05-05,48.84161157193862,2.519584952616704,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2025-02-16,2025-03-05,2025-04-09,2025-05-22,48.84161157193862,2.519584952616704,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x466035_y5418915,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2025-05-05,2025-06-05,2025-07-07,2025-08-09,48.91083740379956,2.5538595824993724,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2025-05-14,2025-06-11,2025-07-11,2025-08-07,48.91083740379956,2.5538595824993724,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x466035_y5426595,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2025-04-06,2025-05-05,2025-06-05,2025-07-07,48.97992229650548,2.553243298446182,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2025-04-09,2025-05-14,2025-06-13,2025-07-11,48.97992229650548,2.553243298446182,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x468595_y5400995,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2025-05-05,2025-06-05,2025-07-07,2025-08-09,48.74976519037583,2.5901135026259445,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2025-05-16,2025-06-13,2025-07-13,2025-08-07,48.74976519037583,2.5901135026259445,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x468595_y5408675,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2025-03-06,2025-04-06,2025-05-05,2025-06-05,48.81885235036688,2.589550498163125,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2025-03-05,2025-04-09,2025-05-14,2025-06-13,48.81885235036688,2.589550498163125,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x466035_y5403555,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2022-01-09,2022-02-05,2022-03-05,2022-04-06,48.7726651052743,2.555085133371352,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2022-01-15,2022-02-09,2022-03-21,2022-04-15,48.7726651052743,2.555085133371352,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x471155_y5406115,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2025-04-06,2025-05-05,2025-06-05,2025-07-07,48.79594218513067,2.6245955245341177,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2025-04-09,2025-05-14,2025-06-13,2025-07-13,48.79594218513067,2.6245955245341177,31UDQ,EPSG:32631
EMSR265_6_31UDQ_x463475_y5424035,ERRORE | ERRORE,2017-12-11T17:32:25.256103Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-24T05:58:43.086859Z,2023-10-07,2023-11-07,2023-12-06,2024-01-06,48.95675342470757,2.51848019368515,EPSG:32631,2017-12-12T10:54:41.026000Z,2018-01-14T11:04:11.026000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,2023-10-05,2023-11-21,2023-12-06,2024-01-20,48.95675342470757,2.51848019368515,31UDQ,EPSG:32631
